"poi_id";"name";"str_hausnr";"plz_ort";"kategorie";"hauptkateg";"beschreib";"link";"bedeut_id";"bedeutung";"erstkateg";"angelegt";"geaendert";"kateg_id";"kateg_pfad";"rechts_utm";"hoch_utm";"abrufdatum"
"607973";"Wildnis für Kinder Riemke";"Vierhausstr.";"44807 Bochum";"Naturerlebnisflächen";"Freizeit Kultur Tourismus";"";"www.wildnis-fuer-kinder.de";"3";"Örtlich";"1";"2021-11-22";"2022-06-22";"399688";"Freizeit Kultur Tourismus/Spielplätze/Naturerlebnisflächen";"376006";"5707028";"2024-01-11"
"497741";"Spielplatz Urban Green";"Am Hausacker";"44807 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"auch mit Trainingsgeräten für Senioren";"";"3";"Örtlich";"1";"2020-09-09";"2020-09-09";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376331";"5708023";"2024-01-11"
"469687";"Winterspielplatz Gemeindezentrum Arche";"Hilligenstr. 5";"44879 Bochum";"Indoorspielhallen";"Freizeit Kultur Tourismus";"geöffnet Mittwochs November bis März";"www.gzarche.de/angebote-veranstaltungen/winterspielplatz";"3";"Örtlich";"1";"2019-11-28";"2019-11-28";"176968";"Freizeit Kultur Tourismus/Spielplätze/Indoorspielhallen";"372327";"5699148";"2024-01-11"
"469685";"Winterspielplatz Immanuelskirche Bochum";"Hermannshöhe 21 - 23";"44789 Bochum";"Indoorspielhallen";"Freizeit Kultur Tourismus";"geöffnet Dienstags von November bis Mitte März";"www.winterspielplatz-bochum.de";"3";"Örtlich";"1";"2019-11-28";"2019-11-28";"176968";"Freizeit Kultur Tourismus/Spielplätze/Indoorspielhallen";"376511";"5704339";"2024-01-11"
"436381";"Wildnis für Kinder Wiemelhausen";"Wiemelhauser Str.";"44789 Bochum";"Naturerlebnisflächen";"Freizeit Kultur Tourismus";"";"www.wildnis-fuer-kinder.de";"3";"Örtlich";"1";"2019-03-29";"2022-06-22";"399688";"Freizeit Kultur Tourismus/Spielplätze/Naturerlebnisflächen";"376949";"5701687";"2024-01-11"
"436331";"Spielplatz Ruhr Park";"Am Einkaufszentrum";"44791 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"privater Spielplatz des Einkaufszentrums";"www.ruhrpark.de";"3";"Örtlich";"1";"2019-03-27";"2019-09-26";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"380894";"5706168";"2024-01-11"
"403473";"Jugendplatz Robert-Koch-Straße/ Schattbachstraße";"Schattbachstr.";"44801 Bochum";"Jugendplätze";"Freizeit Kultur Tourismus";"";"";"3";"Örtlich";"1";"2018-11-20";"2018-11-20";"399687";"Freizeit Kultur Tourismus/Spielplätze/Jugendplätze";"379945";"5701693";"2024-01-11"
"403471";"Kinderspielplatz Rhönplatz";"Rhönplatz";"44807 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2018-11-20";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"378750";"5706501";"2024-01-11"
"403468";"Kinderspielplatz Volkspark Hiltrop";"Dreihügelstr.";"44805 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum-fuer-kinder.de/spielplaetze_3";"3";"Örtlich";"1";"2018-11-19";"2022-05-11";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"379556";"5709141";"2024-01-11"
"386099";"Bolzplatz";"Max-Greve-Str.";"44791 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"Bolzplatz";"";"3";"Örtlich";"1";"2018-06-13";"2018-11-14";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"377121";"5705298";"2024-01-11"
"349672";"Kinderspielplatz, Skateanlage Ruhrauenpark";"Dr.-C.-Otto-Str.";"44879 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey";"3";"Örtlich";"1";"2017-06-06";"2022-04-27";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"370191";"5699382";"2024-01-11"
"349601";"Kinderspielplatz im Tierpark Bochum";"Klinikstr.";"44791 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"Benutzung nur für Zoobesucher möglich";"www.tierpark-bochum.de";"3";"Örtlich";"1";"2017-06-02";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376887";"5705821";"2024-01-11"
"335286";"Bolzplatz Gerther Straße";"Gerther Str. 236";"44805 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"";"3";"Örtlich";"1";"2017-01-31";"2017-01-31";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"380862";"5707288";"2024-01-11"
"329328";"Wildnis für Kinder Westenfelder Straße";"Westenfelder Str.";"44867 Bochum";"Naturerlebnisflächen";"Freizeit Kultur Tourismus";"";"www.wildnis-fuer-kinder.de";"3";"Örtlich";"1";"2017-01-19";"2022-06-22";"399688";"Freizeit Kultur Tourismus/Spielplätze/Naturerlebnisflächen";"371435";"5703107";"2024-01-11"
"299467";"Spielpunkte Ruhraue";"Willi-Geldmacher-Str.";"44879 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"";"3";"Örtlich";"1";"2016-08-08";"2022-04-27";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"370666";"5698960";"2024-01-11"
"299462";"Spielpunkte Wattenscheid";"Oststr.";"44866 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"";"3";"Örtlich";"1";"2016-08-08";"2018-04-24";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"370588";"5704917";"2024-01-11"
"299458";"Spielpunkte Wattenscheid";"Saarlandstr.";"44866 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"";"3";"Örtlich";"1";"2016-08-08";"2018-04-24";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"370492";"5704939";"2024-01-11"
"299454";"Spielpunkte Schauspielhaus";"Saladin-Schmitt-Str.";"44789 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"";"3";"Örtlich";"1";"2016-08-08";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376277";"5703790";"2024-01-11"
"299445";"Spielpunkte Innenstadt";"Pariser Str.";"44787 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"";"3";"Örtlich";"1";"2016-08-03";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376299";"5704834";"2024-01-11"
"299441";"Spielpunkte Innenstadt";"Bongardstr.";"44787 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"mehrere Spielpunkte entlang der Bongardstraße zwischen den Einmündungen Grabenstraße und Schützenbahn";"";"3";"Örtlich";"1";"2016-08-03";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376373";"5704903";"2024-01-11"
"299135";"Basketballfeld Ruhr Park";"Am Einkaufszentrum";"44791 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"privates Basketballfeld bzw. Bolzplatz des Einkaufszentrums.";"www.ruhrpark.de";"3";"Örtlich";"0";"2016-12-20";"2022-09-08";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"380871";"5706170";"2024-01-11"
"299126";"Wildnis für Kinder Westerholtstraße";"Westerholtstr.";"44801 Bochum";"Naturerlebnisflächen";"Freizeit Kultur Tourismus";"";"www.wildnis-fuer-kinder.de";"3";"Örtlich";"1";"2016-07-20";"2022-06-22";"399688";"Freizeit Kultur Tourismus/Spielplätze/Naturerlebnisflächen";"380241";"5701797";"2024-01-11"
"299126";"Wildnis für Kinder Westerholtstraße";"Westerholtstr.";"44801 Bochum";"Abenteuerspielplätze";"Freizeit Kultur Tourismus";"";"www.wildnis-fuer-kinder.de";"3";"Örtlich";"0";"2016-07-20";"2022-06-22";"18";"Freizeit Kultur Tourismus/Spielplätze/Abenteuerspielplätze";"380241";"5701797";"2024-01-11"
"299121";"Wildnis für Kinder Am Ruhrort";"Am Ruhrort";"44879 Bochum";"Naturerlebnisflächen";"Freizeit Kultur Tourismus";"Die Grünanlage am IFAK-Mehrgenerationen-Haus wurde zur 'Wildnis für Kinder' umgewidmet..";"www.wildnis-fuer-kinder.de";"3";"Örtlich";"1";"2016-07-20";"2022-06-22";"399688";"Freizeit Kultur Tourismus/Spielplätze/Naturerlebnisflächen";"370418";"5699391";"2024-01-11"
"299121";"Wildnis für Kinder Am Ruhrort";"Am Ruhrort";"44879 Bochum";"Abenteuerspielplätze";"Freizeit Kultur Tourismus";"Die Grünanlage am IFAK-Mehrgenerationen-Haus wurde zur 'Wildnis für Kinder' umgewidmet..";"www.wildnis-fuer-kinder.de";"3";"Örtlich";"0";"2016-07-20";"2022-06-22";"18";"Freizeit Kultur Tourismus/Spielplätze/Abenteuerspielplätze";"370418";"5699391";"2024-01-11"
"299115";"Wildnis für Kinder Auf dem Esch";"Auf dem Esch";"44869 Bochum";"Naturerlebnisflächen";"Freizeit Kultur Tourismus";"Gelände liegt zwischen der Westenfelder Straße und dem Sportplatz Auf dem Esch";"www.wildnis-fuer-kinder.de";"3";"Örtlich";"1";"2016-07-19";"2022-06-22";"399688";"Freizeit Kultur Tourismus/Spielplätze/Naturerlebnisflächen";"371410";"5703112";"2024-01-11"
"299115";"Wildnis für Kinder Auf dem Esch";"Auf dem Esch";"44869 Bochum";"Abenteuerspielplätze";"Freizeit Kultur Tourismus";"Gelände liegt zwischen der Westenfelder Straße und dem Sportplatz Auf dem Esch";"www.wildnis-fuer-kinder.de";"3";"Örtlich";"0";"2016-07-19";"2022-06-22";"18";"Freizeit Kultur Tourismus/Spielplätze/Abenteuerspielplätze";"371410";"5703112";"2024-01-11"
"298970";"Kinderspielplatz Schloßpark Weitmar";"Schloßstr.";"44795 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-06-21";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374205";"5701035";"2024-01-11"
"298660";"Jugendplatz Elbestraße";"Elbestr.";"44791 Bochum";"Jugendplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-05-12";"2022-09-08";"399687";"Freizeit Kultur Tourismus/Spielplätze/Jugendplätze";"378989";"5705417";"2024-01-11"
"298654";"Volleyballplatz In den Böcken";"In den Böcken";"44805 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de";"3";"Örtlich";"1";"2016-05-12";"2018-11-19";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"380106";"5707751";"2024-01-11"
"298643";"Jugendplatz Auf der Panne";"Auf der Panne";"44805 Bochum";"Jugendplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2018-11-15";"2018-11-15";"399687";"Freizeit Kultur Tourismus/Spielplätze/Jugendplätze";"380712";"5709256";"2024-01-11"
"298630";"Jugendplatz In der Hönnebecke";"In der Hönnebecke";"44869 Bochum";"Jugendplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-05-11";"2022-09-08";"399687";"Freizeit Kultur Tourismus/Spielplätze/Jugendplätze";"371646";"5702580";"2024-01-11"
"298630";"Jugendplatz In der Hönnebecke";"In der Hönnebecke";"44869 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2016-05-11";"2022-09-08";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"371646";"5702580";"2024-01-11"
"298616";"Bolzplatz Schulstraße";"Schulstr.";"44866 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-05-09";"2018-11-19";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"369794";"5704786";"2024-01-11"
"298611";"Kinderspielplatz Park Leithe";"Krayer Str.";"44866 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"Krayer Straße/Kemnastraße";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-05-09";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"368827";"5704991";"2024-01-11"
"298583";"Bolzplatz In der Voßbank / In der Röttgerbank";"In der Voßbank";"44809 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-05-02";"2018-11-14";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"376571";"5707159";"2024-01-11"
"298576";"Bolzplatz Dorstener Straße";"Dorstener Str.";"44809 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-05-02";"2018-11-19";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"374497";"5706984";"2024-01-11"
"298571";"Jugendplatz im Barbarapark";"Finefraustr.";"44793 Bochum";"Jugendplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-04-29";"2022-09-08";"399687";"Freizeit Kultur Tourismus/Spielplätze/Jugendplätze";"373515";"5707015";"2024-01-11"
"298565";"Bolzplatz Surweg/ Park Hamme";"Surweg";"44809 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-04-29";"2018-11-20";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"374913";"5705685";"2024-01-11"
"298541";"Kinderspielplatz Gremmestraße II";"Siepmannstr.";"44793 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-04-28";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374845";"5704294";"2024-01-11"
"298533";"Jugendplatz Klarastraße/ Maxstraße";"Klarastr.";"44793 Bochum";"Jugendplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-04-27";"2022-09-08";"399687";"Freizeit Kultur Tourismus/Spielplätze/Jugendplätze";"375339";"5704444";"2024-01-11"
"298510";"Bolzplatz Steinkuhlstraße / Auf der Heide";"Steinkuhlstr.";"44799 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"";"3";"Örtlich";"1";"2016-04-25";"2020-05-08";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"378372";"5702937";"2024-01-11"
"298431";"Bolzplatz Max-Greve-Straße";"Max-Greve-Str.";"44791 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"";"3";"Örtlich";"1";"2016-04-20";"2018-11-20";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"376976";"5705145";"2024-01-11"
"298423";"Kinderspielplatz Stadtpark";"Gudrunstr.";"44791 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum-fuer-kinder.de/spielplaetze_3/spielplatz-stadtpark_125.htm";"3";"Örtlich";"1";"2016-04-20";"2020-05-08";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376772";"5706225";"2024-01-11"
"276627";"Jugendunterstand Alte Laerfeldstraße";"Alte Laerfeldstr.";"44803 Bochum";"Jugendplätze";"Freizeit Kultur Tourismus";"";"";"3";"Örtlich";"1";"2018-11-16";"2022-09-08";"399687";"Freizeit Kultur Tourismus/Spielplätze/Jugendplätze";"380548";"5704090";"2024-01-11"
"276572";"Kinderspielplatz Glockengarten";"Glockengarten";"44789 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum-fuer-kinder.de/en/playgrounds_3/spielplatz-glockengarten_81.htm";"3";"Örtlich";"1";"2015-06-16";"2020-05-08";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"377362";"5703827";"2024-01-11"
"257544";"Hippodice Spieleclub e. V.";"Wallbaumweg 108";"44894 Bochum";"Indoorspielhallen";"Freizeit Kultur Tourismus";"";"www.hippodice.de";"3";"Örtlich";"1";"2015-03-03";"2018-09-19";"176968";"Freizeit Kultur Tourismus/Spielplätze/Indoorspielhallen";"383397";"5704467";"2024-01-11"
"255694";"Wildnis für Kinder Gerther Heide";"Gerther Heide";"44805 Bochum";"Naturerlebnisflächen";"Freizeit Kultur Tourismus";"Gelände zwischen Gerther Heide und Maria-Hilf-Krankenhaus.";"www.wildnis-fuer-kinder.de";"3";"Örtlich";"1";"2015-01-13";"2022-06-22";"399688";"Freizeit Kultur Tourismus/Spielplätze/Naturerlebnisflächen";"380102";"5708967";"2024-01-11"
"255119";"Kinderspielplatz am Hustadttor";"Hustadtring";"44801 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"Es gibt ein Piratenschiff und eine Bühne mit Feenwald.Netze,Seile und Steilwände motivieren überall zum Herumklettern. Einen Sandbereich";"www.bochum-fuer-kinder.de/spielplaetze_3/spielplatz-hustadttor_238.htm";"3";"Örtlich";"1";"2014-12-10";"2020-12-01";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"379830";"5702186";"2024-01-11"
"224366";"Kinderspielplatz Klosterstraße / Juliusstraße";"Klosterstr.";"44787 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2013-03-11";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375632";"5705261";"2024-01-11"
"223373";"Bolzplatz Neggenborn";"Am Neggenborn";"44892 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2013-02-14";"2018-11-15";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"382207";"5703020";"2024-01-11"
"210755";"Generationenspielplatz Springerplatz";"Springerplatz";"44793 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-11-23";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375598";"5704447";"2024-01-11"
"202967";"Kinderspielplatz und Bolzplatz Schmechtingstraße";"Schmechtingstr.";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-09-12";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375698";"5706214";"2024-01-11"
"202967";"Kinderspielplatz und Bolzplatz Schmechtingstraße";"Schmechtingstr.";"44809 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2012-09-12";"2018-11-20";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"375698";"5706214";"2024-01-11"
"201882";"Kinderspielplatz Gremmestraße/ Baarestraße";"Gremmestr.";"44793 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-26";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374910";"5704416";"2024-01-11"
"201878";"Bolzplatz und Skateboardanlage Stockumer Straße";"Stockumer Str.";"44892 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-05-31";"2016-05-31";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"383919";"5703050";"2024-01-11"
"201559";"Spiel- + Bouleplatz Herzogstraße";"Herzogstr.";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-08-31";"2016-08-31";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374930";"5708143";"2024-01-11"
"201555";"Kinderspielplatz und Bolzplatz Düppelstraße";"Düppelstr.";"44789 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-05";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376999";"5704206";"2024-01-11"
"201555";"Kinderspielplatz und Bolzplatz Düppelstraße";"Düppelstr.";"44789 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2012-07-05";"2018-11-16";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"376999";"5704206";"2024-01-11"
"201553";"Kinderspielplatz Dürerstraße";"Dürerstr.";"44795 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"Dürertal";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-05";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374801";"5702108";"2024-01-11"
"201548";"Kinderspielplatz und Bolzplatz Ortelsburger Straße/ Tilsiter Sraße";"Tilsiter Str.";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-05";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"373858";"5707184";"2024-01-11"
"201548";"Kinderspielplatz und Bolzplatz Ortelsburger Straße/ Tilsiter Sraße";"Tilsiter Str.";"44809 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2012-07-05";"2018-11-20";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"373858";"5707184";"2024-01-11"
"201539";"Kinderspielplatz Hofwiese";"Hofwiese";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-05";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374366";"5706915";"2024-01-11"
"201535";"Kinderspielplatz Otto-Hahn-Straße";"Otto-Hahn-Str.";"44869 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-05";"2022-04-27";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"371154";"5702438";"2024-01-11"
"201531";"Kinderspielplatz Möllersweg";"Möllersweg 16";"44799 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-05";"2018-04-24";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"377439";"5701476";"2024-01-11"
"201498";"Kinderspielplatz Feenstraße";"Feenstr.";"44807 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-05";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376347";"5707706";"2024-01-11"
"201492";"Kinderspielplatz und Bolzplatz Im Aufbruch";"Im Aufbruch";"44805 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-05";"2019-06-07";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"379633";"5708755";"2024-01-11"
"201492";"Kinderspielplatz und Bolzplatz Im Aufbruch";"Im Aufbruch";"44805 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2012-07-05";"2019-06-07";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"379633";"5708755";"2024-01-11"
"201419";"Kinderspielplatz Wittkampstraße";"Wittkampstr.";"44892 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-04";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"384275";"5703995";"2024-01-11"
"201417";"Kinderspielplatz Centrumstraße/ Johannisburger Straße";"Johannisburger Str.";"44793 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-04";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"373151";"5705408";"2024-01-11"
"201413";"Kinderspielplatz Max-Greve-Straße";"Max-Greve-Str.";"44791 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-04";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376977";"5705171";"2024-01-11"
"201411";"Kinderspielplatz Bethanienstraße";"Bethanienstr.";"44805 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-04";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"380632";"5708773";"2024-01-11"
