wahltermin_datum,wahl,AGS,Bez-Nr,Wahlberechtigte,Ohne Sperrvermerk,"Mit Sperrvermerk ""W"" (Wahlschein)",nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeStimmen,GueltigeStimmen,SPD,CDU,GR�NE,FDP,UWG,DIE LINKE,SOZIAL,NPD,BUND
30.08.2009,Ratswahl NRW,5911000,2107,658,590,68,0,231,0,4,227,87,43,18,11,47,13,5,3
30.08.2009,Ratswahl NRW,5911000,2108,558,495,63,0,208,0,4,204,62,60,23,16,25,10,2,6
30.08.2009,Ratswahl NRW,5911000,2109,894,842,52,0,306,0,9,297,112,54,21,16,47,32,7,8
30.08.2009,Ratswahl NRW,5911000,2110,715,650,65,0,269,0,6,263,100,54,18,10,54,14,3,10
30.08.2009,Ratswahl NRW,5911000,2201,667,590,77,0,187,0,1,186,58,44,14,6,43,17,3,1
30.08.2009,Ratswahl NRW,5911000,2202,980,897,83,0,331,0,10,321,118,79,17,9,67,16,3,12
30.08.2009,Ratswahl NRW,5911000,2203,903,818,85,0,361,0,5,356,113,92,21,11,86,18,7,8
30.08.2009,Ratswahl NRW,5911000,2204,915,847,68,0,264,0,9,255,99,51,19,18,41,20,2,5
30.08.2009,Ratswahl NRW,5911000,2205,970,844,126,0,272,0,9,263,79,58,24,15,62,16,4,5
30.08.2009,Ratswahl NRW,5911000,2206,894,769,125,0,318,0,8,310,109,72,13,18,64,26,5,3
30.08.2009,Ratswahl NRW,5911000,2207,1034,913,121,0,473,0,7,466,105,152,31,18,126,30,1,3
30.08.2009,Ratswahl NRW,5911000,2208,992,906,86,0,283,0,5,278,98,48,28,15,49,26,2,12
30.08.2009,Ratswahl NRW,5911000,2209,1541,1285,256,0,442,0,14,428,141,99,31,28,92,28,2,7
30.08.2009,Ratswahl NRW,5911000,2210,909,800,109,0,293,0,6,287,95,59,18,16,68,20,2,9
30.08.2009,Ratswahl NRW,5911000,2301,707,656,51,0,188,0,5,183,58,30,12,8,33,31,4,7
30.08.2009,Ratswahl NRW,5911000,2302,871,773,98,0,300,0,2,298,122,64,19,13,55,12,8,5
30.08.2009,Ratswahl NRW,5911000,2303,846,764,82,0,296,0,6,290,121,56,15,15,51,18,7,7
30.08.2009,Ratswahl NRW,5911000,2304,623,570,53,0,173,0,4,169,74,26,12,5,35,13,3,1
30.08.2009,Ratswahl NRW,5911000,2305,787,726,61,0,201,0,3,198,84,35,9,13,32,19,2,4
30.08.2009,Ratswahl NRW,5911000,2306,765,681,84,0,231,0,2,229,83,43,21,11,55,14,1,1
30.08.2009,Ratswahl NRW,5911000,2307,814,734,80,0,283,0,10,273,96,47,20,24,57,21,2,6
30.08.2009,Ratswahl NRW,5911000,2308,811,745,66,0,236,0,3,233,79,35,14,10,59,21,2,13
30.08.2009,Ratswahl NRW,5911000,2309,758,683,75,0,182,0,7,175,57,37,9,12,39,10,7,4
30.08.2009,Ratswahl NRW,5911000,2401,735,674,61,0,301,0,3,298,109,66,12,12,80,13,1,5
30.08.2009,Ratswahl NRW,5911000,2402,1688,1527,161,0,501,0,14,487,139,103,42,28,109,47,7,12
30.08.2009,Ratswahl NRW,5911000,2403,1030,933,97,0,294,0,4,290,97,67,15,14,62,28,2,5
30.08.2009,Ratswahl NRW,5911000,2404,892,824,68,0,267,0,5,262,102,46,9,7,75,14,3,6
30.08.2009,Ratswahl NRW,5911000,2405,493,449,44,0,176,0,1,175,77,23,8,9,45,6,2,5
30.08.2009,Ratswahl NRW,5911000,2406,743,685,58,0,273,0,6,267,70,44,16,10,92,30,0,5
30.08.2009,Ratswahl NRW,5911000,2407,917,871,46,0,272,0,7,265,103,44,7,11,72,17,2,9
30.08.2009,Ratswahl NRW,5911000,2408,1361,1192,169,0,425,0,7,418,145,85,40,20,91,19,4,14
30.08.2009,Ratswahl NRW,5911000,2501,1078,933,145,0,378,0,12,366,132,100,27,16,63,21,5,2
30.08.2009,Ratswahl NRW,5911000,2502,740,608,132,0,268,0,3,265,105,69,16,5,54,14,1,1
30.08.2009,Ratswahl NRW,5911000,2503,750,668,82,0,234,0,2,232,126,35,12,5,27,20,1,6
30.08.2009,Ratswahl NRW,5911000,2504,1018,947,71,0,261,0,7,254,107,51,12,8,37,32,3,4
30.08.2009,Ratswahl NRW,5911000,2505,663,603,60,0,288,0,3,285,95,67,21,13,65,15,6,3
30.08.2009,Ratswahl NRW,5911000,2506,942,817,125,0,502,0,4,498,123,138,40,24,144,15,5,9
30.08.2009,Ratswahl NRW,5911000,2507,799,721,78,0,269,0,2,267,86,72,15,15,56,17,0,6
30.08.2009,Ratswahl NRW,5911000,2508,1208,1077,131,0,422,0,10,412,138,127,26,19,67,17,6,12
30.08.2009,Ratswahl NRW,5911000,2509,1025,898,127,0,383,0,5,378,137,81,25,10,92,27,3,3
30.08.2009,Ratswahl NRW,5911000,2510,881,744,137,0,324,0,2,322,95,68,23,23,72,33,3,5
30.08.2009,Ratswahl NRW,5911000,2601,935,800,135,0,398,0,8,390,148,91,32,36,54,22,3,4
30.08.2009,Ratswahl NRW,5911000,2602,679,590,89,0,293,0,8,285,136,47,24,20,30,20,5,3
30.08.2009,Ratswahl NRW,5911000,2603,833,698,135,0,307,0,7,300,139,52,33,17,26,26,4,3
30.08.2009,Ratswahl NRW,5911000,2604,1008,809,199,0,475,0,3,472,146,143,50,57,56,14,0,6
30.08.2009,Ratswahl NRW,5911000,2605,1195,985,210,0,540,0,5,535,193,139,30,57,80,23,10,3
30.08.2009,Ratswahl NRW,5911000,2606,1085,937,148,0,396,0,6,390,134,90,45,31,40,28,11,11
30.08.2009,Ratswahl NRW,5911000,2607,713,610,103,0,323,0,0,323,103,103,33,24,40,13,3,4
30.08.2009,Ratswahl NRW,5911000,2608,555,479,76,0,221,0,14,207,97,45,19,9,19,14,4,0
30.08.2009,Ratswahl NRW,5911000,2609,815,693,122,0,370,0,6,364,112,116,29,30,42,27,4,4
30.08.2009,Ratswahl NRW,5911000,2610,729,605,124,0,317,0,5,312,75,100,31,24,57,12,8,5
30.08.2009,Ratswahl NRW,5911000,2611,1048,852,196,0,510,0,13,497,152,158,39,57,73,15,3,0
30.08.2009,Ratswahl NRW,5911000,2701,602,519,83,0,207,0,2,205,49,75,23,10,37,7,2,2
30.08.2009,Ratswahl NRW,5911000,2702,956,785,171,0,456,0,2,454,150,98,60,34,85,14,10,3
30.08.2009,Ratswahl NRW,5911000,2703,871,745,126,0,349,0,5,344,110,89,25,19,66,22,9,4
30.08.2009,Ratswahl NRW,5911000,2704,1440,1283,157,0,590,0,12,578,253,126,46,22,89,28,11,3
30.08.2009,Ratswahl NRW,5911000,2705,1245,1126,119,0,446,0,4,442,165,118,23,22,73,21,9,11
30.08.2009,Ratswahl NRW,5911000,2706,1264,1152,112,0,413,0,4,409,155,102,28,29,63,22,3,7
30.08.2009,Ratswahl NRW,5911000,2707,863,721,142,0,385,0,10,375,105,113,35,24,78,12,3,5
30.08.2009,Ratswahl NRW,5911000,2708,1075,900,175,0,436,0,2,434,154,105,43,26,79,23,3,1
30.08.2009,Ratswahl NRW,5911000,3101,534,468,66,0,216,0,6,210,99,37,29,29,,11,5,
30.08.2009,Ratswahl NRW,5911000,3102,1048,942,106,0,342,0,7,335,171,58,38,30,,28,10,
30.08.2009,Ratswahl NRW,5911000,3103,853,791,62,0,295,0,11,284,112,84,20,38,,25,5,
30.08.2009,Ratswahl NRW,5911000,3104,1091,1009,82,0,403,0,12,391,160,93,40,59,,32,7,
30.08.2009,Ratswahl NRW,5911000,3105,1061,893,168,0,472,0,8,464,175,106,49,97,,28,9,
30.08.2009,Ratswahl NRW,5911000,3106,1000,856,144,0,401,0,14,387,169,94,49,46,,19,10,
30.08.2009,Ratswahl NRW,5911000,3107,1097,922,175,0,448,0,10,438,193,101,57,47,,23,17,
30.08.2009,Ratswahl NRW,5911000,3108,1022,854,168,0,435,0,11,424,165,94,53,59,,43,10,
30.08.2009,Ratswahl NRW,5911000,3109,1291,1193,98,0,495,0,19,476,233,94,50,54,,33,12,
30.08.2009,Ratswahl NRW,5911000,3110,828,725,103,0,321,0,4,317,123,74,50,36,,23,11,
30.08.2009,Ratswahl NRW,5911000,3201,951,797,154,0,342,0,7,335,144,84,47,23,,23,9,5
30.08.2009,Ratswahl NRW,5911000,3202,930,811,119,0,396,0,2,394,177,86,59,44,,17,7,4
30.08.2009,Ratswahl NRW,5911000,3203,1104,897,207,0,449,0,9,440,145,140,82,38,,17,10,8
30.08.2009,Ratswahl NRW,5911000,3204,1059,925,134,0,408,0,3,405,171,104,57,39,,22,7,5
30.08.2009,Ratswahl NRW,5911000,3205,1025,970,55,0,303,0,6,297,152,59,20,21,,26,13,6
30.08.2009,Ratswahl NRW,5911000,3206,733,643,90,0,219,0,4,215,112,40,16,16,,19,8,4
30.08.2009,Ratswahl NRW,5911000,3207,736,643,93,0,314,0,6,308,127,88,34,32,,15,2,10
30.08.2009,Ratswahl NRW,5911000,3208,885,779,106,0,277,0,5,272,137,51,24,22,,28,6,4
30.08.2009,Ratswahl NRW,5911000,3209,484,431,53,0,203,0,3,200,96,35,21,20,,17,4,7
30.08.2009,Ratswahl NRW,5911000,3210,834,750,84,0,310,0,9,301,174,60,13,26,,9,10,9
30.08.2009,Ratswahl NRW,5911000,3211,1156,1000,156,0,451,0,9,442,167,120,64,52,,30,4,5
30.08.2009,Ratswahl NRW,5911000,3212,747,619,128,0,272,0,7,265,115,71,23,24,,24,6,2
30.08.2009,Ratswahl NRW,5911000,3213,852,717,135,0,328,0,2,326,147,82,44,25,,23,2,3
30.08.2009,Ratswahl NRW,5911000,3301,933,830,103,0,310,0,2,308,124,77,38,30,,28,9,2
30.08.2009,Ratswahl NRW,5911000,3302,1171,1042,129,0,424,0,8,416,190,100,49,33,,26,5,13
30.08.2009,Ratswahl NRW,5911000,3303,1420,1260,160,0,466,0,14,452,212,107,54,34,,26,14,5
30.08.2009,Ratswahl NRW,5911000,3304,667,607,60,0,227,0,10,217,85,45,53,12,,12,7,3
30.08.2009,Ratswahl NRW,5911000,3305,867,762,105,0,330,0,5,325,153,79,35,18,,24,8,8
30.08.2009,Ratswahl NRW,5911000,3306,918,798,120,0,354,0,7,347,168,76,35,25,,20,11,12
30.08.2009,Ratswahl NRW,5911000,3307,810,721,89,0,326,0,10,316,160,71,29,13,,25,12,6
30.08.2009,Ratswahl NRW,5911000,3308,962,882,80,0,273,0,6,267,122,78,24,10,,17,12,4
30.08.2009,Ratswahl NRW,5911000,3309,701,612,89,0,264,0,8,256,104,84,21,18,,18,7,4
30.08.2009,Ratswahl NRW,5911000,3310,893,814,79,0,318,0,19,299,145,76,23,26,,15,12,2
30.08.2009,Ratswahl NRW,5911000,4101,861,758,103,0,328,0,2,326,153,87,38,16,,20,10,2
30.08.2009,Ratswahl NRW,5911000,4102,1171,1047,124,0,395,0,12,383,186,105,33,23,,25,7,4
30.08.2009,Ratswahl NRW,5911000,4103,957,822,135,0,330,0,6,324,146,97,25,16,,33,4,3
30.08.2009,Ratswahl NRW,5911000,4104,881,771,110,0,323,0,3,320,120,92,41,33,,23,8,3
30.08.2009,Ratswahl NRW,5911000,4105,1094,984,110,0,375,0,10,365,166,110,23,12,,37,8,9
30.08.2009,Ratswahl NRW,5911000,4106,1126,1007,119,0,400,0,8,392,192,78,49,31,,22,8,12
30.08.2009,Ratswahl NRW,5911000,4107,630,576,54,0,221,0,5,216,108,40,21,11,,22,11,3
30.08.2009,Ratswahl NRW,5911000,4108,692,641,51,0,209,0,5,204,79,54,14,15,,28,6,8
30.08.2009,Ratswahl NRW,5911000,4109,739,682,57,0,195,0,4,191,79,46,18,18,,16,4,10
