"poi_id";"name";"str_hausnr";"plz_ort";"kategorie";"hauptkateg";"beschreib";"link";"bedeut_id";"bedeutung";"erstkateg";"angelegt";"geaendert";"kateg_id";"kateg_pfad";"rechts_utm";"hoch_utm";"abrufdatum"
"21530";"Städtische Kindertageseinrichtung Paßweg 45";"Paßweg 45";"44867 Bochum";"Kommunale Kindertagesstätten";"Soziales";"";"www.kitaportal-bochum.de/profil/194";"3";"Örtlich";"1";"2021-01-28";"2023-08-17";"23583";"Soziales/Kindertagesstätten/Kommunale Kindertagesstätten";"371312";"5703779";"2023-10-17"
"21516";"Kath. Kindertageseinrichtung Heilige Familie";"Karl-Friedrich-Str. 107";"44795 Bochum";"Kath. Kindertagesstätten";"Soziales";"";"www.pfarrei-st-franziskus.de/einrichtungen/kindertageseinrichtungen";"3";"Örtlich";"1";"2009-07-19";"2023-01-18";"23585";"Soziales/Kindertagesstätten/Kath. Kindertagesstätten";"375702";"5700512";"2023-10-17"
"21481";"Kath. Kindertageseinrichtung St. Franziskus";"Wasserstr. 470 a";"44795 Bochum";"Kath. Kindertagesstätten";"Soziales";"";"www.psfb.de/einrichtungen/kindertageseinrichtungen";"3";"Örtlich";"1";"2009-07-18";"2020-04-21";"23585";"Soziales/Kindertagesstätten/Kath. Kindertagesstätten";"374663";"5701527";"2023-10-17"
"21479";"DRK-Kindertageseinrichtung Abenteuerland";"Wasserstr. 435 b";"44795 Bochum";"Kindertagesstätten freie Wohlfahrtsverbände";"Soziales";"";"drk-bochum.de/angebote/kinder-jugend-und-familie/kita.html";"3";"Örtlich";"1";"2009-07-19";"2019-01-30";"23595";"Soziales/Kindertagesstätten/Kindertagesstätten freie Wohlfahrtsverbände";"374957";"5701686";"2023-10-17"
"21477";"AWO Kindertageseinrichtung / Familienzentrum Am Chursbusch";"Am Chursbusch 20";"44879 Bochum";"Kindertagesstätten freie Wohlfahrtsverbände";"Soziales";"";"www.awo-ruhr-mitte.de/kinder-jugend-familie";"3";"Örtlich";"1";"2009-07-19";"2023-01-18";"23595";"Soziales/Kindertagesstätten/Kindertagesstätten freie Wohlfahrtsverbände";"371948";"5697996";"2023-10-17"
"21476";"Kindertageseinrichtung Lummerland";"Dr.-C.-Otto-Str. 210";"44879 Bochum";"Kitas von Vereinen und Elterninitiativen";"Soziales";"";"www.lummerland-bochum.de";"3";"Örtlich";"1";"2016-09-19";"2023-01-18";"301160";"Soziales/Kindertagesstätten/Kitas von Vereinen und Elterninitiativen";"370237";"5699451";"2023-10-17"
"21472";"Kath. Kindertageseinrichtung St. Angela";"Im Ostholz 34";"44879 Bochum";"Kath. Kindertagesstätten";"Soziales";"";"www.kita-zweckverband.de/kita-suche/bochum/detail/27-st-angela.html";"3";"Örtlich";"1";"2009-07-19";"2023-01-18";"23585";"Soziales/Kindertagesstätten/Kath. Kindertagesstätten";"373674";"5699495";"2023-10-17"
"21471";"Ev. Kindertageseinrichtung Emmaus";"Karl-Friedrich-Str. 67 b";"44795 Bochum";"Ev. Kindertagesstätten";"Soziales";"";"www.bochum.de/kitaportal";"3";"Örtlich";"1";"2009-07-19";"2023-01-18";"23584";"Soziales/Kindertagesstätten/Ev. Kindertagesstätten";"375602";"5700860";"2023-10-17"
"21453";"Kinderhof Bochum e.V.";"Karl-Friedrich-Str. 91";"44795 Bochum";"Kitas von Vereinen und Elterninitiativen";"Soziales";"";"www.kinderhof-bochum.de";"3";"Örtlich";"1";"2016-09-19";"2016-09-19";"301160";"Soziales/Kindertagesstätten/Kitas von Vereinen und Elterninitiativen";"375630";"5700665";"2023-10-17"
"21446";"AWO Kindertageseinrichtung Am Schamberge";"Am Schamberge 20";"44879 Bochum";"Kindertagesstätten freie Wohlfahrtsverbände";"Soziales";"";"www.awo-ruhr-mitte.de/kinder-jugend-familie/kindertagesstaetten";"3";"Örtlich";"1";"2009-07-19";"2023-01-18";"23595";"Soziales/Kindertagesstätten/Kindertagesstätten freie Wohlfahrtsverbände";"373734";"5699823";"2023-10-17"
"21445";"Ev. Kindertageseinrichtung Kinderarche / Familienzentrum Weitmar";"Lange Malterse 28 a";"44795 Bochum";"Ev. Kindertagesstätten";"Soziales";"";"www.kinderarche-weitmar.de";"3";"Örtlich";"1";"2009-07-18";"2023-08-29";"23584";"Soziales/Kindertagesstätten/Ev. Kindertagesstätten";"374726";"5702763";"2023-10-17"
"21443";"Städt. Kindertageseinrichtung Neuhofstraße";"Neuhofstr. 11 a";"44795 Bochum";"Kommunale Kindertagesstätten";"Soziales";"";"www.kitaportal-bochum.de/profil/17";"3";"Örtlich";"1";"2009-07-19";"2023-01-18";"23583";"Soziales/Kindertagesstätten/Kommunale Kindertagesstätten";"374847";"5700839";"2023-10-17"
"21418";"Ev. Kindertageseinrichtung Bergmannstraße - Kita Kinderarche";"Bergmannstr. 4";"44809 Bochum";"Ev. Kindertagesstätten";"Soziales";"";"https://www.kirchenkreis-bochum.de/kitas/stadtteile/hofstede/kinderarche";"3";"Örtlich";"1";"2009-07-18";"2023-09-06";"23584";"Soziales/Kindertagesstätten/Ev. Kindertagesstätten";"374965";"5707956";"2023-10-17"
"8036";"Kindertagesstätte Centrumplatz des Ev. Kinder- und Jugendhauses";"Centrumplatz 2";"44866 Bochum";"Ev. Kindertagesstätten";"Soziales";"";"https://www.kita-centrumplatz.de/";"3";"Örtlich";"1";"2014-11-10";"2023-09-06";"23584";"Soziales/Kindertagesstätten/Ev. Kindertagesstätten";"372333";"5704905";"2023-10-17"
