wahltermin_datum,wahl,Wahlkreis,AGS,Bez-Nr,A,A1,A2,A3,Waehler,DavonMitWahlschein,UngueltigeErststimmen,UngueltigeZweitstimmen,GueltigeErststimmen,GueltigeZweitstimmen,Haardt, Christian,CDU,Eiskirch, Thomas,SPD,Rettich, Wolfgang Sebastian,GR�NE,L�cking, Jens,FDP,,NPD,Michaelis, Brunhilde,DIE LINKE,,REP,D8,�DP,H�se, Jenny,B�So,,PBC,D11,Tierschutzpartei,D12,FAMILIE,D13,Die PARTEI,D14,ZENTRUM,D15,BGD,D16,AUF,Knipschild-Pieper, Monika,PIRATEN,D18,ddp,D19,Freie Union,D20,RENTNER,D21,pro NRW,D22,Die VIOLETTEN,D23,BIG,D24,Volksabstimmung,D25,FBI
09.05.2010,Landtagswahl NRW,108,5911000,5108,1061,863,198,0,520,1,7,8,513,512,137,125,237,208,67,85,26,35,,1,33,34,,0,,0,0,0,,1,,2,,1,,0,,0,,0,,0,13,15,,0,,0,,1,,1,,1,,1,,1,,0
09.05.2010,Landtagswahl NRW,108,5911000,5109,966,802,164,0,586,3,12,10,574,576,163,155,297,249,64,93,21,23,,4,20,21,,3,,0,1,2,,2,,1,,1,,1,,0,,0,,0,8,11,,0,,0,,6,,2,,1,,1,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5110,1196,931,265,0,555,4,12,11,543,544,141,138,316,261,34,63,12,16,,3,29,38,,0,,1,0,0,,0,,2,,2,,1,,0,,0,,0,11,9,,0,,0,,4,,5,,1,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5201,695,510,185,0,346,2,3,3,343,343,97,89,176,139,34,64,11,14,,0,17,15,,0,,2,2,1,,0,,3,,1,,0,,0,,0,,0,6,6,,0,,0,,0,,6,,1,,2,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5202,767,553,214,0,328,1,2,2,326,326,98,91,161,130,36,53,8,8,,0,19,26,,0,,2,2,0,,2,,3,,1,,2,,0,,0,,1,2,2,,0,,0,,1,,3,,0,,0,,0,,1
09.05.2010,Landtagswahl NRW,108,5911000,5203,1314,1124,190,0,685,0,16,13,669,672,186,175,329,262,60,103,29,37,,6,51,56,,5,,0,3,0,,1,,5,,1,,1,,0,,0,,0,11,7,,0,,0,,2,,9,,0,,0,,1,,1
09.05.2010,Landtagswahl NRW,108,5911000,5204,801,674,127,0,465,0,6,7,459,458,145,128,229,194,37,65,15,15,,1,23,25,,1,,0,3,1,,0,,4,,3,,0,,0,,0,,0,7,9,,0,,0,,3,,8,,1,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5205,963,757,206,0,426,0,7,6,419,420,119,120,199,166,45,48,14,18,,3,35,43,,0,,0,2,0,,1,,4,,0,,0,,0,,0,,0,5,9,,1,,0,,1,,4,,0,,1,,0,,1
09.05.2010,Landtagswahl NRW,108,5911000,5206,787,709,78,0,315,0,3,7,312,308,74,68,155,127,37,48,4,10,,1,34,37,,0,,0,3,0,,0,,3,,2,,0,,0,,0,,0,5,4,,0,,0,,0,,4,,1,,3,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5207,918,795,123,0,344,0,4,4,340,340,89,79,169,124,23,52,7,16,,1,46,51,,0,,1,1,0,,2,,0,,0,,1,,0,,0,,0,5,7,,1,,0,,0,,2,,0,,0,,2,,1
09.05.2010,Landtagswahl NRW,108,5911000,5208,617,455,162,0,353,1,5,4,348,349,136,114,149,126,36,53,13,30,,1,8,9,,0,,0,1,1,,3,,4,,0,,0,,0,,0,,0,5,4,,0,,0,,0,,4,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5209,1209,1033,176,0,471,2,5,10,466,461,86,82,249,209,50,70,10,12,,3,55,60,,1,,0,2,0,,0,,0,,2,,0,,0,,0,,0,14,17,,0,,0,,1,,3,,0,,1,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5210,1043,818,225,0,486,7,1,1,485,485,117,112,225,156,78,132,17,25,,0,21,26,,1,,1,1,0,,0,,0,,1,,0,,0,,0,,0,26,27,,0,,0,,0,,3,,0,,1,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5301,752,652,100,0,365,1,8,4,357,361,53,51,184,149,50,78,21,22,,4,39,34,,2,,1,0,0,,0,,3,,0,,0,,0,,0,,1,10,14,,0,,0,,0,,2,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5302,1055,859,196,0,498,0,3,6,495,492,143,133,215,167,62,86,7,16,,1,50,54,,0,,0,1,0,,1,,4,,2,,2,,0,,0,,0,17,17,,0,,0,,1,,4,,1,,1,,2,,0
09.05.2010,Landtagswahl NRW,108,5911000,5303,1393,1181,212,0,578,2,5,4,573,574,81,67,277,225,100,112,16,16,,3,68,86,,0,,0,4,1,,2,,7,,12,,1,,0,,0,,0,27,27,,0,,0,,2,,5,,0,,7,,1,,0
09.05.2010,Landtagswahl NRW,108,5911000,5304,1107,1000,107,0,463,2,14,12,449,451,83,72,213,171,44,74,10,15,,4,71,77,,0,,0,3,1,,1,,0,,1,,1,,0,,0,,0,25,20,,0,,0,,0,,8,,1,,4,,1,,0
09.05.2010,Landtagswahl NRW,108,5911000,5305,1220,975,245,0,612,1,4,6,608,606,155,127,289,228,68,108,18,35,,1,58,70,,0,,1,4,1,,0,,3,,1,,2,,0,,0,,0,16,20,,0,,0,,2,,6,,0,,0,,0,,1
09.05.2010,Landtagswahl NRW,108,5911000,5306,1026,886,140,0,406,1,7,5,399,401,107,99,161,132,51,64,19,26,,1,47,51,,1,,0,1,0,,0,,4,,0,,0,,0,,0,,0,13,16,,0,,0,,3,,3,,0,,1,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5401,901,672,229,0,464,1,5,2,459,462,159,134,197,157,52,70,17,36,,6,26,28,,2,,0,2,0,,0,,10,,4,,0,,0,,0,,1,6,12,,0,,0,,0,,2,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5402,1410,1001,409,0,674,2,7,9,667,665,224,215,302,237,61,100,34,48,,1,27,32,,0,,3,0,0,,0,,5,,1,,0,,0,,0,,1,19,16,,0,,0,,3,,3,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5403,1377,1081,296,0,760,4,7,8,753,752,276,252,347,281,64,108,35,54,,1,17,30,,0,,3,0,0,,0,,3,,2,,3,,0,,0,,0,14,12,,0,,0,,0,,3,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5404,1255,995,260,0,698,2,7,7,691,691,253,229,317,251,61,107,29,54,,1,21,24,,0,,0,0,0,,0,,2,,1,,2,,0,,0,,1,10,10,,0,,1,,2,,4,,2,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5405,1191,875,316,0,632,2,5,5,627,627,214,196,309,240,51,90,23,39,,7,15,26,,0,,0,5,2,,0,,8,,1,,0,,0,,0,,0,10,9,,1,,1,,1,,6,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5406,1032,772,260,0,519,1,4,4,515,515,184,169,237,190,31,60,24,35,,4,28,35,,0,,1,1,1,,0,,3,,2,,0,,0,,0,,0,10,6,,1,,0,,3,,4,,1,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5407,912,654,258,0,450,2,4,3,446,447,154,150,212,170,30,57,23,28,,3,15,20,,0,,0,2,0,,0,,2,,0,,0,,0,,0,,0,10,10,,0,,0,,1,,4,,0,,0,,0,,2
09.05.2010,Landtagswahl NRW,108,5911000,5408,586,435,151,0,291,4,6,4,285,287,82,85,140,102,26,48,18,23,,0,14,21,,0,,0,1,0,,0,,2,,0,,0,,0,,0,,0,4,3,,0,,0,,0,,2,,1,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5409,819,596,223,0,378,1,3,4,375,374,128,117,192,145,28,56,14,27,,2,10,18,,3,,0,1,0,,1,,0,,0,,0,,0,,0,,0,2,2,,0,,0,,1,,2,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5410,1235,967,268,0,663,1,13,13,650,650,234,216,306,238,46,91,20,40,,3,26,31,,0,,0,0,0,,1,,2,,4,,1,,0,,0,,0,18,16,,0,,0,,1,,5,,0,,1,,0,,0
