wahltermin_datum,wahl,AGS,Bez-Nr,Wahlberechtigte,ohne Vermerk W,mit Vermerk W,nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeStimmen,GueltigeStimmen,Eiskirch, SPD,Franz, CDU,Engel, GR�NE,Hohmeier, Die Linke.,Gleising, SOZIAL,Cremer, NPD,Liese, AfD,L�cking, Freie B�rger,Zarske, Einzelbewerber,Wendland, Einzelbewerber,Ermann, Einzelbewerber,Pour Yousefi Kermani, Einzelbewerber
13.09.2015,B�rgermeisterwahl NRW,5911000,3104,1127,1026,101,0,301,0,2,299,140,72,19,5,4,6,20,8,4,15,3,3
13.09.2015,B�rgermeisterwahl NRW,5911000,3105,1107,973,134,0,347,0,5,342,126,100,24,17,2,6,8,13,11,18,8,9
13.09.2015,B�rgermeisterwahl NRW,5911000,3106,1048,985,63,0,262,0,2,260,126,63,10,14,4,5,12,12,3,8,1,2
13.09.2015,B�rgermeisterwahl NRW,5911000,3107,1369,1243,126,0,385,0,7,378,168,102,22,11,0,12,11,11,3,28,6,4
13.09.2015,B�rgermeisterwahl NRW,5911000,3108,1107,1008,99,0,310,0,3,307,135,67,26,11,3,2,6,8,18,25,1,5
13.09.2015,B�rgermeisterwahl NRW,5911000,3201,1309,1119,190,0,373,0,0,373,149,110,34,6,2,9,11,13,0,25,1,13
13.09.2015,B�rgermeisterwahl NRW,5911000,3202,1190,1029,161,0,360,0,0,360,159,107,22,9,6,5,10,11,0,19,1,11
13.09.2015,B�rgermeisterwahl NRW,5911000,3203,1111,937,174,0,349,0,0,349,127,106,20,9,4,9,10,15,2,34,10,3
13.09.2015,B�rgermeisterwahl NRW,5911000,3204,1183,1012,171,0,335,0,2,333,113,96,25,11,5,7,10,14,1,21,22,8
13.09.2015,B�rgermeisterwahl NRW,5911000,3205,1226,1152,74,0,335,0,3,332,155,59,18,15,8,10,14,11,2,33,2,5
13.09.2015,B�rgermeisterwahl NRW,5911000,3206,1304,1149,155,0,386,3,2,384,176,78,29,27,2,6,15,12,2,30,1,6
13.09.2015,B�rgermeisterwahl NRW,5911000,3207,1262,1113,149,0,245,0,4,241,98,65,13,11,2,7,7,7,3,19,3,6
13.09.2015,B�rgermeisterwahl NRW,5911000,3208,1378,1186,192,0,394,0,2,392,201,87,19,9,7,2,7,14,3,26,5,12
13.09.2015,B�rgermeisterwahl NRW,5911000,3209,1153,1036,117,0,311,0,4,307,132,78,9,5,1,6,10,25,3,25,1,12
13.09.2015,B�rgermeisterwahl NRW,5911000,3301,984,892,92,0,238,0,4,234,88,33,32,12,0,4,17,9,1,25,0,13
13.09.2015,B�rgermeisterwahl NRW,5911000,3302,1129,1019,110,0,274,0,2,272,125,58,18,12,1,4,11,9,1,29,2,2
13.09.2015,B�rgermeisterwahl NRW,5911000,3303,1224,1102,122,0,278,0,8,270,116,73,20,1,6,7,7,8,3,19,0,10
13.09.2015,B�rgermeisterwahl NRW,5911000,3304,1052,974,78,0,240,0,2,238,94,51,25,26,4,7,2,3,0,15,1,10
13.09.2015,B�rgermeisterwahl NRW,5911000,3305,1377,1194,183,0,387,0,5,382,148,123,25,14,6,3,18,13,1,23,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,3306,970,873,97,0,278,0,0,278,115,81,19,9,6,3,7,12,5,12,7,2
13.09.2015,B�rgermeisterwahl NRW,5911000,3307,1248,1162,86,0,240,0,6,234,114,61,12,7,6,5,10,9,1,7,1,1
13.09.2015,B�rgermeisterwahl NRW,5911000,3308,1096,1015,81,0,281,0,1,280,138,85,12,10,2,2,11,9,0,7,0,4
13.09.2015,B�rgermeisterwahl NRW,5911000,4101,1261,1139,122,0,283,0,0,283,132,79,14,14,2,3,12,7,3,11,1,5
13.09.2015,B�rgermeisterwahl NRW,5911000,4102,1174,1038,136,0,315,0,3,312,149,73,16,11,4,5,13,9,2,22,4,4
13.09.2015,B�rgermeisterwahl NRW,5911000,4103,1067,970,97,0,281,0,3,278,127,62,15,12,0,8,7,12,3,25,1,6
13.09.2015,B�rgermeisterwahl NRW,5911000,4104,1280,1150,130,0,356,0,6,350,138,91,32,11,4,5,13,9,4,35,1,7
13.09.2015,B�rgermeisterwahl NRW,5911000,4105,1041,920,121,0,291,0,5,286,117,65,20,6,1,11,21,9,7,20,0,9
13.09.2015,B�rgermeisterwahl NRW,5911000,4106,1039,953,86,0,233,0,2,231,118,42,14,6,2,8,6,11,5,16,1,2
13.09.2015,B�rgermeisterwahl NRW,5911000,4107,1051,987,64,0,205,0,2,203,68,38,12,12,0,12,6,23,2,26,0,4
13.09.2015,B�rgermeisterwahl NRW,5911000,4201,1141,1017,124,0,239,0,2,237,89,80,20,9,0,2,8,8,1,12,7,1
13.09.2015,B�rgermeisterwahl NRW,5911000,4202,1234,1144,90,0,226,0,7,219,81,44,12,15,6,8,22,5,4,17,2,3
13.09.2015,B�rgermeisterwahl NRW,5911000,4203,1274,1194,80,0,284,0,2,282,134,75,18,9,6,7,4,6,0,20,1,2
13.09.2015,B�rgermeisterwahl NRW,5911000,4204,1001,927,74,0,155,0,1,154,58,35,9,4,1,8,14,7,1,10,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,4205,1300,1179,121,0,324,0,4,320,132,78,26,10,3,6,14,6,5,31,0,9
13.09.2015,B�rgermeisterwahl NRW,5911000,4206,1100,993,107,0,269,0,8,261,117,65,16,16,0,7,10,7,2,16,1,4
13.09.2015,B�rgermeisterwahl NRW,5911000,4207,1103,966,137,0,252,0,1,251,89,55,24,12,2,3,32,7,1,20,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,4208,1082,1006,76,0,176,0,1,175,70,37,13,8,1,6,13,7,4,16,0,0
13.09.2015,B�rgermeisterwahl NRW,5911000,4301,1162,1056,106,0,253,0,1,252,95,51,25,16,3,6,11,5,3,35,1,1
13.09.2015,B�rgermeisterwahl NRW,5911000,4302,1421,1270,151,0,330,0,1,329,110,66,46,18,2,13,11,9,1,38,4,11
13.09.2015,B�rgermeisterwahl NRW,5911000,4303,1197,1110,87,0,327,0,2,325,120,68,25,31,2,7,15,7,7,35,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,4304,1324,1258,66,0,283,0,6,277,103,29,32,25,6,7,13,7,0,52,0,3
