datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute,indoor_dew_point,indoor_feels_like,indoor_app_tempin
2025-09-15 06:40:00+02:00,,,,,,17.4,95.0,996.6,996.6,,,
2025-09-15 06:45:00+02:00,,,,,,17.5,95.0,996.6,996.6,,,
2025-09-15 06:50:00+02:00,,,,,,17.4,95.0,997.3,997.3,,,
2025-09-15 06:55:00+02:00,,,,,,17.4,95.0,997.4,997.4,,,
2025-09-15 07:00:00+02:00,,,,,,17.4,95.0,997.5,997.5,,,
2025-09-15 07:05:00+02:00,,,,,,17.3,96.0,997.7,997.7,,,
2025-09-15 07:10:00+02:00,,,,,,17.3,95.0,998.0,998.0,,,
2025-09-15 07:15:00+02:00,,,,,,17.2,96.0,998.1,998.1,,,
2025-09-15 07:20:00+02:00,,,,,,17.2,95.0,998.0,998.0,,,
2025-09-15 07:25:00+02:00,,,,,,17.1,95.0,998.0,998.0,,,
2025-09-15 07:30:00+02:00,,,,,,17.1,95.0,998.1,998.1,,,
2025-09-15 07:35:00+02:00,,,,,,17.0,95.0,998.3,998.3,,,
2025-09-15 07:40:00+02:00,,,,,,17.0,95.0,998.2,998.2,,,
2025-09-15 07:45:00+02:00,,,,,,16.9,95.0,998.3,998.3,,,
2025-09-15 07:50:00+02:00,,,,,,16.8,95.0,998.4,998.4,,,
2025-09-15 07:55:00+02:00,,,,,,16.8,95.0,998.4,998.4,,,
2025-09-15 08:00:00+02:00,,,,,,16.7,95.0,998.4,998.4,,,
2025-09-15 08:05:00+02:00,,,,,,16.7,95.0,998.3,998.3,,,
2025-09-15 08:10:00+02:00,,,,,,16.6,95.0,998.2,998.2,,,
2025-09-15 08:15:00+02:00,,,,,,16.6,95.0,998.1,998.1,,,
2025-09-15 08:20:00+02:00,,,,,,16.5,95.0,998.1,998.1,,,
2025-09-15 08:25:00+02:00,,,,,,16.5,95.0,998.3,998.3,,,
2025-09-15 08:30:00+02:00,,,,,,16.5,95.0,998.3,998.3,,,
2025-09-15 08:35:00+02:00,,,,,,16.4,95.0,998.3,998.3,,,
2025-09-15 08:40:00+02:00,,,,,,16.4,95.0,998.3,998.3,,,
2025-09-15 08:45:00+02:00,,,,,,16.4,95.0,998.4,998.4,,,
2025-09-15 08:50:00+02:00,,,,,,16.4,95.0,998.5,998.5,,,
2025-09-15 08:55:00+02:00,,,,,,16.4,95.0,998.6,998.6,,,
2025-09-15 09:00:00+02:00,,,,,,16.4,95.0,998.7,998.7,,,
2025-09-15 09:05:00+02:00,,,,,,16.4,95.0,998.5,998.5,,,
2025-09-15 09:10:00+02:00,,,,,,16.4,95.0,998.5,998.5,,,
2025-09-15 09:15:00+02:00,,,,,,16.4,95.0,998.6,998.6,,,
2025-09-15 09:20:00+02:00,,,,,,16.4,95.0,998.8,998.8,,,
2025-09-15 09:25:00+02:00,,,,,,16.5,95.0,998.7,998.7,,,
2025-09-15 09:30:00+02:00,,,,,,16.5,95.0,998.7,998.7,,,
2025-09-15 09:35:00+02:00,,,,,,16.5,95.0,998.9,998.9,,,
2025-09-15 09:40:00+02:00,,,,,,16.5,95.0,999.0,999.0,,,
2025-09-15 09:45:00+02:00,,,,,,16.5,95.0,999.2,999.2,,,
2025-09-15 09:50:00+02:00,,,,,,16.5,96.0,999.0,999.0,,,
2025-09-15 09:55:00+02:00,,,,,,16.6,96.0,999.1,999.1,,,
2025-09-15 10:00:00+02:00,,,,,,16.6,96.0,999.2,999.2,,,
2025-09-15 10:05:00+02:00,,,,,,16.6,96.0,999.1,999.1,,,
2025-09-15 10:10:00+02:00,,,,,,16.7,96.0,999.2,999.2,,,
2025-09-15 10:15:00+02:00,,,,,,16.7,96.0,999.2,999.2,,,
2025-09-15 10:20:00+02:00,,,,,,16.8,96.0,999.2,999.2,,,
2025-09-15 10:25:00+02:00,,,,,,16.8,96.0,999.2,999.2,,,
2025-09-15 10:30:00+02:00,,,,,,16.9,96.0,999.4,999.4,,,
2025-09-15 10:35:00+02:00,,,,,,16.9,96.0,999.5,999.5,,,
2025-09-15 10:40:00+02:00,,,,,,17.0,96.0,999.5,999.5,,,
2025-09-15 10:45:00+02:00,,,,,,17.1,96.0,999.5,999.5,,,
2025-09-15 10:50:00+02:00,,,,,,17.2,95.0,999.7,999.7,,,
2025-09-15 10:55:00+02:00,,,,,,17.2,95.0,999.7,999.7,,,
2025-09-15 11:00:00+02:00,,,,,,17.3,95.0,999.7,999.7,,,
2025-09-15 11:05:00+02:00,,,,,,17.4,95.0,999.6,999.6,,,
2025-09-15 11:10:00+02:00,,,,,,17.5,95.0,999.6,999.6,,,
2025-09-15 11:15:00+02:00,,,,,,17.7,95.0,999.7,999.7,,,
2025-09-15 11:20:00+02:00,,,,,,17.9,95.0,999.8,999.8,,,
2025-09-15 11:25:00+02:00,,,,,,18.1,95.0,999.7,999.7,,,
2025-09-15 11:30:00+02:00,,,,,,18.2,95.0,999.8,999.8,,,
2025-09-15 11:35:00+02:00,,,,,,18.4,95.0,999.8,999.8,,,
2025-09-15 11:40:00+02:00,,,,,,18.6,95.0,999.7,999.7,,,
2025-09-15 11:45:00+02:00,,,,,,18.7,95.0,999.7,999.7,,,
2025-09-15 11:50:00+02:00,,,,,,18.9,95.0,999.7,999.7,,,
2025-09-15 11:55:00+02:00,,,,,,19.1,95.0,999.8,999.8,,,
2025-09-15 12:00:00+02:00,,,,,,19.3,95.0,999.7,999.7,,,
2025-09-15 12:05:00+02:00,,,,,,19.5,95.0,999.8,999.8,,,
2025-09-15 12:10:00+02:00,,,,,,19.7,95.0,999.8,999.8,,,
2025-09-15 12:15:00+02:00,,,,,,19.9,95.0,999.9,999.9,,,
2025-09-15 12:20:00+02:00,,,,,,20.0,95.0,1000.1,1000.1,,,
2025-09-15 12:25:00+02:00,,,,,,20.2,94.0,1000.1,1000.1,,,
2025-09-15 12:30:00+02:00,,,,,,20.2,94.0,1000.2,1000.2,,,
2025-09-15 12:35:00+02:00,,,,,,20.4,94.0,1000.3,1000.3,,,
2025-09-15 12:40:00+02:00,,,,,,20.5,94.0,1000.3,1000.3,,,
2025-09-15 12:45:00+02:00,,,,,,20.5,94.0,1000.2,1000.2,,,
2025-09-15 12:50:00+02:00,,,,,,20.6,94.0,1000.3,1000.3,,,
2025-09-15 12:55:00+02:00,,,,,,20.6,94.0,1000.4,1000.4,,,
2025-09-15 13:00:00+02:00,,,,,,20.6,94.0,1000.4,1000.4,,,
2025-09-15 13:05:00+02:00,,,,,,20.7,94.0,1000.4,1000.4,,,
2025-09-15 13:10:00+02:00,,,,,,20.7,94.0,1000.6,1000.6,,,
2025-09-15 13:15:00+02:00,,,,,,20.7,94.0,1000.8,1000.8,,,
2025-09-15 13:20:00+02:00,,,,,,20.7,94.0,1000.9,1000.9,,,
2025-09-15 13:25:00+02:00,,,,,,20.7,94.0,1000.9,1000.9,,,
2025-09-15 13:30:00+02:00,,,,,,20.7,94.0,1001.0,1001.0,,,
2025-09-15 13:35:00+02:00,,,,,,20.7,94.0,1001.1,1001.1,,,
2025-09-15 13:40:00+02:00,,,,,,20.7,94.0,1001.1,1001.1,,,
2025-09-15 13:45:00+02:00,,,,,,20.9,94.0,1001.1,1001.1,,,
2025-09-15 13:50:00+02:00,,,,,,21.0,94.0,1001.0,1001.0,,,
2025-09-15 13:55:00+02:00,,,,,,21.2,94.0,1001.0,1001.0,,,
2025-09-15 14:00:00+02:00,,,,,,21.4,94.0,1001.0,1001.0,,,
2025-09-15 14:05:00+02:00,,,,,,21.5,93.0,1001.0,1001.0,,,
2025-09-15 14:10:00+02:00,,,,,,21.7,93.0,1001.0,1001.0,,,
2025-09-15 14:15:00+02:00,,,,,,21.8,93.0,1001.1,1001.1,,,
2025-09-15 14:20:00+02:00,,,,,,21.9,93.0,1000.9,1000.9,,,
2025-09-15 14:25:00+02:00,,,,,,21.9,93.0,1001.0,1001.0,,,
2025-09-15 14:30:00+02:00,,,,,,22.0,93.0,1001.0,1001.0,,,
2025-09-15 14:35:00+02:00,,,,,,22.1,92.0,1000.8,1000.8,,,
2025-09-15 14:40:00+02:00,,,,,,22.1,92.0,1000.9,1000.9,,,
2025-09-15 14:45:00+02:00,,,,,,22.0,92.0,1000.8,1000.8,,,
2025-09-15 14:50:00+02:00,,,,,,22.0,93.0,1000.8,1000.8,,,
2025-09-15 14:55:00+02:00,,,,,,22.0,93.0,1000.8,1000.8,,,
2025-09-15 15:00:00+02:00,,,,,,22.0,93.0,1000.8,1000.8,,,
2025-09-15 15:05:00+02:00,,,,,,21.9,93.0,1000.8,1000.8,,,
2025-09-15 15:10:00+02:00,,,,,,21.9,93.0,1000.7,1000.7,,,
2025-09-15 15:15:00+02:00,,,,,,21.9,93.0,1000.8,1000.8,,,
2025-09-15 15:20:00+02:00,,,,,,21.8,93.0,1000.8,1000.8,,,
2025-09-15 15:25:00+02:00,,,,,,21.8,93.0,1000.8,1000.8,,,
2025-09-15 15:30:00+02:00,,,,,,21.9,93.0,1000.7,1000.7,,,
2025-09-15 15:35:00+02:00,,,,,,21.9,93.0,1000.6,1000.6,,,
2025-09-15 15:40:00+02:00,,,,,,21.9,93.0,1000.7,1000.7,,,
2025-09-15 15:45:00+02:00,,,,,,22.0,93.0,1000.6,1000.6,,,
2025-09-15 15:50:00+02:00,,,,,,21.9,93.0,1000.6,1000.6,,,
2025-09-15 15:55:00+02:00,,,,,,21.9,93.0,1000.6,1000.6,,,
2025-09-15 16:00:00+02:00,,,,,,21.9,93.0,1000.7,1000.7,,,
2025-09-15 16:05:00+02:00,,,,,,21.9,93.0,1000.7,1000.7,,,
2025-09-15 16:10:00+02:00,,,,,,21.8,93.0,1000.8,1000.8,,,
2025-09-15 16:15:00+02:00,,,,,,21.8,93.0,1000.8,1000.8,,,
2025-09-15 16:20:00+02:00,,,,,,21.8,93.0,1000.7,1000.7,,,
2025-09-15 16:25:00+02:00,,,,,,21.7,93.0,1000.7,1000.7,,,
2025-09-15 16:30:00+02:00,,,,,,21.7,93.0,1000.8,1000.8,,,
2025-09-15 16:35:00+02:00,,,,,,21.6,93.0,1000.8,1000.8,,,
2025-09-15 16:40:00+02:00,,,,,,21.6,93.0,1000.8,1000.8,,,
2025-09-15 16:45:00+02:00,,,,,,21.6,93.0,1000.9,1000.9,,,
2025-09-15 16:50:00+02:00,,,,,,21.5,93.0,1000.8,1000.8,,,
2025-09-15 16:55:00+02:00,,,,,,21.5,93.0,1000.9,1000.9,,,
2025-09-15 17:00:00+02:00,,,,,,21.5,94.0,1000.9,1000.9,,,
2025-09-15 17:05:00+02:00,,,,,,21.4,94.0,1001.0,1001.0,,,
2025-09-15 17:10:00+02:00,,,,,,21.4,94.0,1000.9,1000.9,,,
2025-09-15 17:15:00+02:00,,,,,,21.4,94.0,1000.8,1000.8,,,
2025-09-15 17:20:00+02:00,,,,,,21.3,94.0,1000.7,1000.7,,,
2025-09-15 17:25:00+02:00,,,,,,21.3,94.0,1000.7,1000.7,,,
2025-09-15 17:30:00+02:00,,,,,,21.3,94.0,1000.7,1000.7,,,
2025-09-15 17:35:00+02:00,,,,,,21.3,94.0,1000.7,1000.7,,,
2025-09-15 17:40:00+02:00,,,,,,21.2,94.0,1001.0,1001.0,,,
2025-09-15 17:45:00+02:00,,,,,,21.2,94.0,1000.7,1000.7,,,
2025-09-15 17:50:00+02:00,,,,,,21.2,94.0,1000.7,1000.7,,,
2025-09-15 17:55:00+02:00,,,,,,21.1,94.0,1000.8,1000.8,,,
2025-09-15 18:00:00+02:00,,,,,,21.1,94.0,1000.9,1000.9,,,
2025-09-15 18:05:00+02:00,,,,,,21.0,94.0,1001.0,1001.0,,,
2025-09-15 18:10:00+02:00,,,,,,20.9,94.0,1001.2,1001.2,,,
2025-09-15 18:15:00+02:00,,,,,,20.8,94.0,1001.9,1001.9,,,
2025-09-15 18:20:00+02:00,,,,,,20.6,94.0,1002.0,1002.0,,,
2025-09-15 18:25:00+02:00,,,,,,20.5,93.0,1002.0,1002.0,,,
2025-09-15 18:30:00+02:00,,,,,,20.3,93.0,1001.7,1001.7,,,
2025-09-15 18:35:00+02:00,,,,,,20.2,93.0,1001.7,1001.7,,,
2025-09-15 18:40:00+02:00,,,,,,20.0,93.0,1001.5,1001.5,,,
2025-09-15 18:45:00+02:00,,,,,,19.9,93.0,1001.6,1001.6,,,
2025-09-15 18:50:00+02:00,,,,,,19.8,93.0,1001.5,1001.5,,,
2025-09-15 18:55:00+02:00,,,,,,19.7,93.0,1001.5,1001.5,,,
2025-09-15 19:00:00+02:00,,,,,,19.6,93.0,1001.4,1001.4,,,
2025-09-15 19:05:00+02:00,,,,,,19.5,93.0,1001.4,1001.4,,,
2025-09-15 19:10:00+02:00,,,,,,19.4,93.0,1001.3,1001.3,,,
2025-09-15 19:15:00+02:00,,,,,,19.3,93.0,1001.4,1001.4,,,
2025-09-15 19:20:00+02:00,,,,,,19.2,93.0,1001.3,1001.3,,,
2025-09-15 19:25:00+02:00,,,,,,19.1,93.0,1001.3,1001.3,,,
2025-09-15 19:30:00+02:00,,,,,,19.1,93.0,1001.3,1001.3,,,
2025-09-15 19:35:00+02:00,,,,,,19.0,93.0,1001.4,1001.4,,,
2025-09-15 19:40:00+02:00,,,,,,18.9,93.0,1001.3,1001.3,,,
2025-09-15 19:45:00+02:00,,,,,,18.8,93.0,1001.3,1001.3,,,
2025-09-15 19:50:00+02:00,,,,,,18.7,93.0,1001.3,1001.3,,,
2025-09-15 19:55:00+02:00,,,,,,18.7,93.0,1001.4,1001.4,,,
2025-09-15 20:00:00+02:00,,,,,,18.6,93.0,1001.4,1001.4,,,
2025-09-15 20:05:00+02:00,,,,,,18.5,93.0,1001.4,1001.4,,,
2025-09-15 20:10:00+02:00,,,,,,18.5,93.0,1001.4,1001.4,,,
2025-09-15 20:15:00+02:00,,,,,,18.4,93.0,1001.5,1001.5,,,
2025-09-15 20:20:00+02:00,,,,,,18.3,93.0,1001.6,1001.6,,,
2025-09-15 20:25:00+02:00,,,,,,18.3,93.0,1001.6,1001.6,,,
2025-09-15 20:30:00+02:00,,,,,,18.2,93.0,1001.6,1001.6,,,
2025-09-15 20:35:00+02:00,,,,,,18.2,93.0,1001.7,1001.7,,,
2025-09-15 20:40:00+02:00,,,,,,18.1,93.0,1001.7,1001.7,,,
2025-09-15 20:45:00+02:00,,,,,,18.0,93.0,1001.7,1001.7,,,
2025-09-15 20:50:00+02:00,,,,,,18.0,93.0,1001.7,1001.7,,,
2025-09-15 20:55:00+02:00,,,,,,17.9,93.0,1001.7,1001.7,,,
2025-09-15 21:00:00+02:00,,,,,,17.9,93.0,1001.6,1001.6,,,
2025-09-15 21:05:00+02:00,,,,,,17.8,93.0,1001.6,1001.6,,,
2025-09-15 21:10:00+02:00,,,,,,17.7,93.0,1001.7,1001.7,,,
2025-09-15 21:15:00+02:00,,,,,,17.7,93.0,1001.7,1001.7,,,
2025-09-15 21:20:00+02:00,,,,,,17.6,93.0,1001.6,1001.6,,,
2025-09-15 21:25:00+02:00,,,,,,17.6,93.0,1001.7,1001.7,,,
2025-09-15 21:30:00+02:00,,,,,,17.5,93.0,1001.8,1001.8,,,
2025-09-15 21:35:00+02:00,,,,,,17.4,93.0,1001.9,1001.9,,,
2025-09-15 21:40:00+02:00,,,,,,17.4,93.0,1001.7,1001.7,,,
2025-09-15 21:45:00+02:00,,,,,,17.3,93.0,1001.7,1001.7,,,
2025-09-15 21:50:00+02:00,,,,,,17.3,93.0,1001.8,1001.8,,,
2025-09-15 21:55:00+02:00,,,,,,17.2,93.0,1001.8,1001.8,,,
2025-09-15 22:00:00+02:00,,,,,,17.2,93.0,1001.9,1001.9,,,
2025-09-15 22:05:00+02:00,,,,,,17.2,93.0,1001.9,1001.9,,,
2025-09-15 22:10:00+02:00,,,,,,17.1,93.0,1001.8,1001.8,,,
2025-09-15 22:15:00+02:00,,,,,,17.1,93.0,1001.8,1001.8,,,
2025-09-15 22:20:00+02:00,,,,,,17.0,93.0,1001.9,1001.9,,,
2025-09-15 22:25:00+02:00,,,,,,17.0,93.0,1001.8,1001.8,,,
2025-09-15 22:30:00+02:00,,,,,,16.9,93.0,1001.9,1001.9,,,
2025-09-15 22:35:00+02:00,,,,,,16.9,93.0,1001.9,1001.9,,,
2025-09-15 22:40:00+02:00,,,,,,16.8,93.0,1001.9,1001.9,,,
2025-09-15 22:45:00+02:00,,,,,,16.8,93.0,1001.9,1001.9,,,
2025-09-15 22:50:00+02:00,,,,,,16.8,93.0,1001.9,1001.9,,,
2025-09-15 22:55:00+02:00,,,,,,16.7,93.0,1001.8,1001.8,,,
2025-09-15 23:00:00+02:00,,,,,,16.7,93.0,1001.9,1001.9,,,
2025-09-15 23:05:00+02:00,,,,,,16.6,93.0,1001.8,1001.8,,,
2025-09-15 23:10:00+02:00,,,,,,16.6,93.0,1001.9,1001.9,,,
2025-09-15 23:15:00+02:00,,,,,,16.6,93.0,1002.0,1002.0,,,
2025-09-15 23:20:00+02:00,,,,,,16.5,93.0,1002.0,1002.0,,,
2025-09-15 23:25:00+02:00,,,,,,16.5,93.0,1002.0,1002.0,,,
2025-09-15 23:30:00+02:00,,,,,,16.4,93.0,1001.9,1001.9,,,
2025-09-15 23:35:00+02:00,,,,,,16.4,93.0,1001.9,1001.9,,,
2025-09-15 23:40:00+02:00,,,,,,16.4,93.0,1001.9,1001.9,,,
2025-09-15 23:45:00+02:00,,,,,,16.4,93.0,1001.9,1001.9,,,
2025-09-15 23:50:00+02:00,,,,,,16.3,93.0,1001.8,1001.8,,,
2025-09-15 23:55:00+02:00,,,,,,16.3,93.0,1001.8,1001.8,,,
2025-09-16 00:00:00+02:00,,,,,,16.3,93.0,1002.0,1002.0,,,
2025-09-16 00:05:00+02:00,,,,,,16.2,93.0,1001.9,1001.9,,,
2025-09-16 00:10:00+02:00,,,,,,16.2,94.0,1001.9,1001.9,,,
2025-09-16 00:15:00+02:00,,,,,,16.2,94.0,1002.1,1002.1,,,
2025-09-16 00:20:00+02:00,,,,,,16.2,94.0,1002.0,1002.0,,,
2025-09-16 00:25:00+02:00,,,,,,16.1,94.0,1002.0,1002.0,,,
2025-09-16 00:30:00+02:00,,,,,,16.1,94.0,1002.2,1002.2,,,
2025-09-16 00:35:00+02:00,,,,,,16.1,94.0,1002.1,1002.1,,,
2025-09-16 00:40:00+02:00,,,,,,16.1,94.0,1002.2,1002.2,,,
2025-09-16 00:45:00+02:00,,,,,,16.1,94.0,1002.0,1002.0,,,
2025-09-16 00:50:00+02:00,,,,,,16.0,94.0,1002.1,1002.1,,,
2025-09-16 00:55:00+02:00,,,,,,16.0,94.0,1002.2,1002.2,,,
2025-09-16 01:00:00+02:00,,,,,,16.0,94.0,1002.2,1002.2,,,
2025-09-16 01:05:00+02:00,,,,,,16.0,94.0,1002.3,1002.3,,,
2025-09-16 01:10:00+02:00,,,,,,16.0,94.0,1002.4,1002.4,,,
2025-09-16 01:15:00+02:00,,,,,,16.0,94.0,1002.4,1002.4,,,
2025-09-16 01:20:00+02:00,,,,,,15.9,94.0,1002.4,1002.4,,,
2025-09-16 01:25:00+02:00,,,,,,15.9,94.0,1002.4,1002.4,,,
2025-09-16 01:30:00+02:00,,,,,,15.9,94.0,1002.4,1002.4,,,
2025-09-16 01:35:00+02:00,,,,,,15.9,94.0,1002.5,1002.5,,,
2025-09-16 01:40:00+02:00,,,,,,15.9,94.0,1002.5,1002.5,,,
2025-09-16 01:45:00+02:00,,,,,,15.9,94.0,1002.4,1002.4,,,
2025-09-16 01:50:00+02:00,,,,,,15.8,94.0,1002.4,1002.4,,,
2025-09-16 01:55:00+02:00,,,,,,15.8,94.0,1002.6,1002.6,,,
2025-09-16 02:00:00+02:00,,,,,,15.8,94.0,1002.4,1002.4,,,
2025-09-16 02:05:00+02:00,,,,,,15.8,94.0,1002.4,1002.4,,,
2025-09-16 02:10:00+02:00,,,,,,15.8,94.0,1002.5,1002.5,,,
2025-09-16 02:15:00+02:00,,,,,,15.8,94.0,1002.6,1002.6,,,
2025-09-16 02:20:00+02:00,,,,,,15.8,94.0,1002.5,1002.5,,,
2025-09-16 02:25:00+02:00,,,,,,15.7,94.0,1002.5,1002.5,,,
2025-09-16 02:30:00+02:00,,,,,,15.7,94.0,1002.7,1002.7,,,
2025-09-16 02:35:00+02:00,,,,,,15.7,94.0,1002.7,1002.7,,,
2025-09-16 02:40:00+02:00,,,,,,15.7,94.0,1002.7,1002.7,,,
2025-09-16 02:45:00+02:00,,,,,,15.7,94.0,1002.8,1002.8,,,
2025-09-16 02:50:00+02:00,,,,,,15.7,94.0,1002.8,1002.8,,,
2025-09-16 02:55:00+02:00,,,,,,15.7,94.0,1002.7,1002.7,,,
2025-09-16 03:00:00+02:00,,,,,,15.7,94.0,1002.6,1002.6,,,
2025-09-16 03:05:00+02:00,,,,,,15.6,94.0,1002.7,1002.7,,,
2025-09-16 03:10:00+02:00,,,,,,15.6,94.0,1002.7,1002.7,,,
2025-09-16 03:15:00+02:00,,,,,,15.6,94.0,1002.7,1002.7,,,
2025-09-16 03:20:00+02:00,,,,,,15.6,94.0,1002.8,1002.8,,,
2025-09-16 03:25:00+02:00,,,,,,15.6,94.0,1002.8,1002.8,,,
2025-09-16 03:30:00+02:00,,,,,,15.6,94.0,1002.8,1002.8,,,
2025-09-16 03:35:00+02:00,,,,,,15.6,94.0,1002.8,1002.8,,,
2025-09-16 03:40:00+02:00,,,,,,15.5,94.0,1002.9,1002.9,,,
2025-09-16 03:45:00+02:00,,,,,,15.5,94.0,1002.8,1002.8,,,
2025-09-16 03:50:00+02:00,,,,,,15.5,94.0,1002.9,1002.9,,,
2025-09-16 03:55:00+02:00,,,,,,15.5,94.0,1002.9,1002.9,,,
2025-09-16 04:00:00+02:00,,,,,,15.5,94.0,1002.9,1002.9,,,
2025-09-16 04:05:00+02:00,,,,,,15.5,94.0,1002.9,1002.9,,,
2025-09-16 04:10:00+02:00,,,,,,15.5,94.0,1002.9,1002.9,,,
2025-09-16 04:15:00+02:00,,,,,,15.5,94.0,1003.0,1003.0,,,
2025-09-16 04:20:00+02:00,,,,,,15.5,94.0,1003.0,1003.0,,,
2025-09-16 04:25:00+02:00,,,,,,15.4,94.0,1003.1,1003.1,,,
2025-09-16 04:30:00+02:00,,,,,,15.4,94.0,1003.1,1003.1,,,
2025-09-16 04:35:00+02:00,,,,,,15.4,94.0,1003.1,1003.1,,,
2025-09-16 04:40:00+02:00,,,,,,15.4,94.0,1003.1,1003.1,,,
2025-09-16 04:45:00+02:00,,,,,,15.4,95.0,1003.2,1003.2,,,
2025-09-16 04:50:00+02:00,,,,,,15.4,95.0,1003.2,1003.2,,,
2025-09-16 04:55:00+02:00,,,,,,15.4,95.0,1003.1,1003.1,,,
2025-09-16 05:00:00+02:00,,,,,,15.4,95.0,1003.2,1003.2,,,
2025-09-16 05:05:00+02:00,,,,,,15.4,95.0,1003.1,1003.1,,,
2025-09-16 05:10:00+02:00,,,,,,15.4,95.0,1003.2,1003.2,,,
2025-09-16 05:15:00+02:00,,,,,,15.4,95.0,1003.2,1003.2,,,
2025-09-16 05:20:00+02:00,,,,,,15.3,95.0,1003.2,1003.2,,,
2025-09-16 05:25:00+02:00,,,,,,15.3,95.0,1003.2,1003.2,,,
2025-09-16 05:30:00+02:00,,,,,,15.3,95.0,1003.3,1003.3,,,
2025-09-16 05:35:00+02:00,,,,,,15.3,95.0,1003.3,1003.3,,,
2025-09-16 05:40:00+02:00,,,,,,15.3,95.0,1003.3,1003.3,,,
2025-09-16 05:45:00+02:00,,,,,,15.3,95.0,1003.4,1003.4,,,
2025-09-16 05:50:00+02:00,,,,,,15.3,95.0,1003.4,1003.4,,,
2025-09-16 05:55:00+02:00,,,,,,15.3,95.0,1003.4,1003.4,,,
2025-09-16 06:00:00+02:00,,,,,,15.3,95.0,1003.5,1003.5,,,
2025-09-16 06:05:00+02:00,,,,,,15.3,95.0,1003.6,1003.6,,,
2025-09-16 06:10:00+02:00,,,,,,15.3,95.0,1003.6,1003.6,,,
2025-09-16 06:15:00+02:00,,,,,,15.3,95.0,1003.8,1003.8,,,
2025-09-16 06:20:00+02:00,,,,,,15.2,95.0,1003.7,1003.7,,,
2025-09-16 06:25:00+02:00,,,,,,15.2,95.0,1003.7,1003.7,,,
2025-09-16 06:30:00+02:00,,,,,,15.2,95.0,1003.9,1003.9,,,
2025-09-16 06:35:00+02:00,,,,,,15.2,95.0,1003.9,1003.9,,,
2025-09-16 06:40:00+02:00,,,,,,15.2,95.0,1003.9,1003.9,,,
2025-09-16 06:45:00+02:00,,,,,,15.2,95.0,1004.0,1004.0,,,
2025-09-16 06:50:00+02:00,,,,,,15.2,95.0,1004.0,1004.0,,,
2025-09-16 06:55:00+02:00,,,,,,15.2,95.0,1003.9,1003.9,,,
2025-09-16 07:00:00+02:00,,,,,,15.2,95.0,1004.0,1004.0,,,
2025-09-16 07:05:00+02:00,,,,,,15.2,95.0,1004.0,1004.0,,,
2025-09-16 07:10:00+02:00,,,,,,15.2,95.0,1004.0,1004.0,,,
2025-09-16 07:15:00+02:00,,,,,,15.2,95.0,1004.1,1004.1,,,
2025-09-16 07:20:00+02:00,,,,,,15.2,95.0,1004.2,1004.2,,,
2025-09-16 07:25:00+02:00,,,,,,15.1,95.0,1004.2,1004.2,,,
2025-09-16 07:30:00+02:00,,,,,,15.1,95.0,1004.3,1004.3,,,
2025-09-16 07:35:00+02:00,,,,,,15.1,95.0,1004.4,1004.4,,,
2025-09-16 07:40:00+02:00,,,,,,15.1,95.0,1004.4,1004.4,,,
2025-09-16 07:45:00+02:00,,,,,,15.1,95.0,1004.5,1004.5,,,
2025-09-16 07:50:00+02:00,,,,,,15.1,95.0,1004.5,1004.5,,,
2025-09-16 07:55:00+02:00,,,,,,15.1,95.0,1004.6,1004.6,,,
2025-09-16 08:00:00+02:00,,,,,,15.1,95.0,1004.7,1004.7,,,
2025-09-16 08:05:00+02:00,,,,,,15.1,95.0,1004.9,1004.9,,,
2025-09-16 08:10:00+02:00,,,,,,15.1,95.0,1004.8,1004.8,,,
2025-09-16 08:15:00+02:00,,,,,,15.1,95.0,1004.8,1004.8,,,
2025-09-16 08:20:00+02:00,,,,,,15.1,95.0,1005.1,1005.1,,,
2025-09-16 08:25:00+02:00,,,,,,15.1,95.0,1005.0,1005.0,,,
2025-09-16 08:30:00+02:00,,,,,,15.1,95.0,1005.1,1005.1,,,
2025-09-16 08:35:00+02:00,,,,,,15.1,95.0,1005.2,1005.2,,,
2025-09-16 08:40:00+02:00,,,,,,15.1,95.0,1005.1,1005.1,,,
2025-09-16 08:45:00+02:00,,,,,,15.1,95.0,1005.3,1005.3,,,
2025-09-16 08:50:00+02:00,,,,,,15.1,95.0,1005.3,1005.3,,,
2025-09-16 08:55:00+02:00,,,,,,15.1,95.0,1005.3,1005.3,,,
2025-09-16 09:00:00+02:00,,,,,,15.1,95.0,1005.4,1005.4,,,
2025-09-16 09:05:00+02:00,,,,,,15.1,95.0,1005.4,1005.4,,,
2025-09-16 09:10:00+02:00,,,,,,15.2,95.0,1005.5,1005.5,,,
2025-09-16 09:15:00+02:00,,,,,,15.2,95.0,1005.5,1005.5,,,
2025-09-16 09:20:00+02:00,,,,,,15.2,95.0,1005.6,1005.6,,,
2025-09-16 09:25:00+02:00,,,,,,15.2,95.0,1005.7,1005.7,,,
2025-09-16 09:30:00+02:00,,,,,,15.2,95.0,1005.8,1005.8,,,
2025-09-16 09:35:00+02:00,,,,,,15.3,95.0,1005.9,1005.9,,,
2025-09-16 09:40:00+02:00,,,,,,15.3,95.0,1005.8,1005.8,,,
2025-09-16 09:45:00+02:00,,,,,,15.3,95.0,1005.9,1005.9,,,
