,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,solar_and_uvi_solar,solar_and_uvi_uvi,rainfall_piezo_rain_rate,rainfall_piezo_daily,rainfall_piezo_event,rainfall_piezo_hourly,rainfall_piezo_weekly,rainfall_piezo_monthly,rainfall_piezo_yearly,wind_wind_speed,wind_wind_gust,wind_wind_direction,pressure_relative,pressure_absolute,battery_haptic_array_battery,battery_haptic_array_capacitor
2023-09-08 17:44:32,27.7,28.3,29.5,17.1,52.0,33.9,80.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.1,3.6,59.0,1008.6,1008.6,3.2,5.3
2023-09-08 17:50:56,27.4,28.0,29.3,16.9,53.0,33.8,80.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.1,3.6,63.0,1008.6,1008.6,3.2,5.3
2023-09-08 17:55:12,27.2,27.8,29.1,16.8,53.0,33.7,80.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.2,4.3,43.0,1008.7,1008.7,3.2,5.3
2023-09-08 17:59:28,27.0,27.7,28.9,17.1,55.0,33.5,80.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.3,4.0,43.0,1008.8,1008.8,3.2,5.3
2023-09-08 18:05:52,26.4,26.4,28.2,17.1,57.0,33.3,80.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.1,4.0,30.0,1008.6,1008.6,3.2,5.3
2023-09-08 18:10:08,26.2,26.2,27.9,17.1,57.0,33.2,80.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.1,4.0,4.0,1008.7,1008.7,3.2,5.3
2023-09-08 18:14:24,25.9,25.9,27.9,17.2,59.0,33.0,80.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.4,4.0,3.0,1008.8,1008.8,3.2,5.2
2023-09-08 18:20:48,25.8,25.8,27.7,17.2,59.0,32.8,81.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.7,4.0,353.0,1008.8,1008.8,3.2,5.2
2023-09-08 18:25:04,25.5,25.5,27.7,17.3,61.0,32.7,81.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.6,3.2,4.0,1008.7,1008.7,3.2,5.2
2023-09-08 18:29:20,25.2,25.2,27.3,17.2,61.0,32.5,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.9,2.5,336.0,1008.8,1008.8,3.2,5.2
2023-09-08 18:35:44,25.2,25.2,27.4,17.4,62.0,32.3,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.5,3.2,322.0,1008.7,1008.7,3.2,5.2
2023-09-08 18:40:00,25.2,25.2,27.0,17.1,61.0,32.2,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.9,4.0,344.0,1008.8,1008.8,3.2,5.2
2023-09-08 18:44:16,24.9,24.9,26.8,17.3,63.0,32.1,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.0,4.7,336.0,1008.8,1008.8,3.2,5.2
2023-09-08 18:50:40,24.7,24.7,26.7,17.3,64.0,31.9,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.0,3.6,332.0,1008.7,1008.7,3.2,5.2
2023-09-08 18:54:56,24.6,24.6,26.7,17.3,64.0,31.8,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.7,3.6,320.0,1008.9,1008.9,3.2,5.2
2023-09-08 18:59:12,24.3,24.3,26.6,17.3,65.0,31.7,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.2,2.9,337.0,1008.8,1008.8,3.2,5.2
2023-09-08 19:05:36,23.9,23.9,26.2,17.4,67.0,31.5,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.4,4.3,329.0,1008.9,1008.9,3.2,5.2
2023-09-08 19:09:52,23.7,23.7,25.7,17.4,68.0,31.3,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.1,5.0,336.0,1008.8,1008.8,3.2,5.2
2023-09-08 19:14:08,23.7,23.7,25.5,17.2,67.0,31.2,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.7,5.4,342.0,1008.9,1008.9,3.2,5.2
2023-09-08 19:20:32,23.9,23.9,25.6,17.1,66.0,31.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.7,5.4,337.0,1008.9,1008.9,3.2,5.2
2023-09-08 19:24:48,23.9,23.9,25.6,17.0,65.0,30.8,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.7,5.4,339.0,1008.9,1008.9,3.2,5.2
2023-09-08 19:29:04,23.9,23.9,25.4,16.9,65.0,30.7,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,4.6,5.8,339.0,1008.9,1008.9,3.2,5.2
2023-09-08 19:35:28,23.9,23.9,25.4,16.9,65.0,30.6,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,4.4,5.8,343.0,1008.9,1008.9,3.2,5.2
2023-09-08 19:39:44,23.9,23.9,25.5,16.9,65.0,30.5,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.9,5.8,338.0,1008.9,1008.9,3.2,5.2
2023-09-08 19:44:00,23.8,23.8,25.3,16.8,65.0,30.3,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.9,5.8,347.0,1008.9,1008.9,3.2,5.2
2023-09-08 19:50:24,23.8,23.8,25.4,16.6,64.0,30.2,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.5,5.4,338.0,1008.8,1008.8,3.2,5.2
2023-09-08 19:54:40,23.7,23.7,25.4,16.7,65.0,30.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.0,5.4,333.0,1008.8,1008.8,3.2,5.1
2023-09-08 19:58:56,23.6,23.6,25.3,16.7,65.0,29.9,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.6,4.7,328.0,1008.8,1008.8,3.2,5.1
2023-09-08 20:05:20,23.3,23.3,25.2,16.7,67.0,29.7,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.7,4.7,311.0,1008.9,1008.9,3.2,5.1
2023-09-08 20:09:36,22.8,22.8,25.1,16.7,69.0,29.7,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,2.9,315.0,1008.9,1008.9,3.2,5.1
2023-09-08 20:16:00,22.6,22.6,24.9,16.8,70.0,29.5,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,2.2,300.0,1008.9,1008.9,3.2,5.1
2023-09-08 20:20:16,22.3,22.3,24.6,16.7,71.0,29.3,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,2.2,309.0,1008.7,1008.7,3.2,5.1
2023-09-08 20:24:32,22.1,22.1,24.3,16.7,71.0,29.2,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,2.5,308.0,1008.8,1008.8,3.2,5.1
2023-09-08 20:30:56,21.9,21.9,24.1,16.4,71.0,29.2,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,2.5,296.0,1008.9,1008.9,3.2,5.1
2023-09-08 20:35:12,21.8,21.8,23.9,16.4,72.0,29.1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,1.8,297.0,1008.8,1008.8,3.2,5.1
2023-09-08 20:39:28,21.6,21.6,23.7,16.7,74.0,28.9,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.4,2.5,228.0,1008.8,1008.8,3.2,5.1
2023-09-08 20:45:52,21.3,21.3,23.4,16.6,75.0,28.8,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.7,2.5,250.0,1008.8,1008.8,3.2,5.1
2023-09-08 20:50:08,21.3,21.3,23.4,16.5,74.0,28.8,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,0.0,309.0,1008.8,1008.8,3.2,5.1
2023-09-08 20:54:24,21.2,21.2,23.4,16.5,74.0,28.6,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,0.0,75.0,1008.9,1008.9,3.2,5.1
2023-09-08 21:00:48,21.3,21.3,23.4,16.4,74.0,28.5,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,0.0,37.0,1008.9,1008.9,3.2,5.1
2023-09-08 21:05:04,21.4,21.4,23.5,16.4,74.0,28.4,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,1.8,23.0,1008.8,1008.8,3.2,5.1
2023-09-08 21:09:20,21.4,21.4,23.5,16.4,73.0,28.3,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,0.0,41.0,1008.9,1008.9,3.2,5.1
2023-09-08 21:15:44,21.3,21.3,23.3,16.5,74.0,28.2,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.2,2.9,25.0,1008.8,1008.8,3.2,5.1
2023-09-08 21:20:00,21.2,21.2,23.1,16.4,74.0,28.2,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.4,2.9,43.0,1008.8,1008.8,3.2,5.1
2023-09-08 21:24:16,21.1,21.1,23.2,16.5,75.0,28.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.4,2.2,58.0,1008.8,1008.8,3.2,5.1
2023-09-08 21:30:40,21.2,21.2,23.3,16.5,74.0,27.9,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,2.2,56.0,1008.7,1008.7,3.2,5.1
2023-09-08 21:34:56,21.0,21.0,23.2,16.7,76.0,27.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.4,2.2,43.0,1008.7,1008.7,3.2,5.1
2023-09-08 21:39:12,21.0,21.0,23.1,16.6,76.0,27.7,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.5,2.2,60.0,1008.8,1008.8,3.2,5.0
2023-09-08 21:45:36,20.9,20.9,23.0,16.5,76.0,27.6,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.7,2.2,47.0,1008.8,1008.8,3.2,5.0
2023-09-08 21:49:52,20.8,20.8,22.8,16.4,76.0,27.5,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.1,2.5,25.0,1008.8,1008.8,3.2,5.0
2023-09-08 21:54:08,20.8,20.8,22.8,16.2,75.0,27.4,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,2.2,46.0,1008.7,1008.7,3.2,5.0
2023-09-08 22:00:32,20.7,20.7,22.6,16.2,76.0,27.3,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.7,2.2,52.0,1008.9,1008.9,3.2,5.0
2023-09-08 22:04:48,20.7,20.7,22.7,16.1,75.0,27.2,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.4,2.2,56.0,1008.7,1008.7,3.2,5.0
2023-09-08 22:09:04,20.8,20.8,22.5,16.1,75.0,27.1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.4,2.9,41.0,1008.6,1008.6,3.2,5.0
2023-09-08 22:15:28,20.7,20.7,22.7,16.2,76.0,27.1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.0,2.2,51.0,1008.7,1008.7,3.2,5.0
2023-09-08 22:19:44,20.6,20.6,22.5,16.2,76.0,26.9,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.1,2.2,63.0,1008.7,1008.7,3.2,5.0
2023-09-08 22:24:00,20.8,20.8,22.6,16.0,74.0,26.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.1,2.9,54.0,1008.7,1008.7,3.2,5.0
2023-09-08 22:30:24,21.1,21.1,22.8,15.9,72.0,26.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.6,3.2,36.0,1008.7,1008.7,3.2,5.0
2023-09-08 22:34:40,21.3,21.3,22.8,15.9,71.0,26.7,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.1,4.0,39.0,1008.6,1008.6,3.2,5.0
2023-09-08 22:41:04,21.4,21.4,22.6,15.8,70.0,26.6,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.8,4.3,34.0,1008.5,1008.5,3.2,5.0
2023-09-08 22:45:20,21.5,21.5,22.8,15.8,70.0,26.5,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.0,4.3,30.0,1008.5,1008.5,3.2,5.0
2023-09-08 22:49:36,21.6,21.6,23.0,15.7,69.0,26.4,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.4,4.3,15.0,1008.5,1008.5,3.2,5.0
2023-09-08 22:56:00,21.7,21.7,22.9,15.6,68.0,26.3,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.3,4.3,14.0,1008.5,1008.5,3.2,5.0
2023-09-08 23:00:16,21.8,21.8,23.0,15.5,68.0,26.3,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.2,4.3,12.0,1008.5,1008.5,3.2,5.0
2023-09-08 23:04:32,21.8,21.8,23.0,15.3,66.0,26.2,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.8,4.0,7.0,1008.5,1008.5,3.2,5.0
2023-09-08 23:10:56,21.9,21.9,23.2,15.5,67.0,26.1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.8,4.3,11.0,1008.5,1008.5,3.2,5.0
2023-09-08 23:15:12,21.7,21.7,22.9,15.3,67.0,26.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.8,4.3,4.0,1008.5,1008.5,3.2,5.0
2023-09-08 23:19:28,21.7,21.7,22.9,15.2,66.0,25.9,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.7,4.0,10.0,1008.5,1008.5,3.2,5.0
2023-09-08 23:25:52,21.7,21.7,22.9,15.3,67.0,25.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.6,4.3,11.0,1008.4,1008.4,3.2,5.0
2023-09-08 23:30:08,21.6,21.6,22.6,15.0,66.0,25.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.8,4.3,17.0,1008.4,1008.4,3.2,4.9
2023-09-08 23:34:24,21.4,21.4,22.4,15.0,67.0,25.7,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.2,4.7,18.0,1008.4,1008.4,3.2,4.9
2023-09-08 23:40:48,21.3,21.3,22.4,15.0,67.0,25.6,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.9,4.7,28.0,1008.4,1008.4,3.2,4.9
2023-09-08 23:45:04,21.3,21.3,22.3,14.8,67.0,25.5,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.9,4.3,26.0,1008.3,1008.3,3.2,4.9
2023-09-08 23:49:20,21.2,21.2,22.3,14.9,67.0,25.4,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.5,4.3,25.0,1008.2,1008.2,3.2,4.9
2023-09-08 23:55:44,21.1,21.1,22.2,14.9,68.0,25.3,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.2,4.3,26.0,1008.2,1008.2,3.2,4.9
2023-09-09 00:00:00,21.1,21.1,21.9,14.9,68.0,25.3,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.7,5.0,26.0,1008.3,1008.3,3.2,4.9
2023-09-09 00:04:16,21.1,21.1,21.8,14.7,67.0,25.2,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,4.0,5.4,29.0,1008.3,1008.3,3.2,4.9
2023-09-09 00:10:40,21.2,21.2,21.9,14.7,67.0,25.1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,4.0,5.8,25.0,1008.1,1008.1,3.2,4.9
2023-09-09 00:14:56,21.2,21.2,21.9,14.6,66.0,25.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.7,5.4,24.0,1008.2,1008.2,3.2,4.9
2023-09-09 00:19:12,21.2,21.2,22.1,14.7,66.0,25.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.2,5.0,26.0,1008.2,1008.2,3.2,4.9
2023-09-09 00:25:36,21.1,21.1,22.0,14.6,66.0,24.9,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.7,4.3,23.0,1008.2,1008.2,3.2,4.9
2023-09-09 00:29:52,21.0,21.0,22.0,14.8,68.0,24.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.8,3.6,39.0,1008.1,1008.1,3.2,4.9
2023-09-09 00:34:08,20.8,20.8,21.9,14.6,68.0,24.7,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.5,4.3,29.0,1008.1,1008.1,3.2,4.9
2023-09-09 00:40:32,20.8,20.8,21.8,14.7,68.0,24.7,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.9,4.0,39.0,1008.0,1008.0,3.2,4.9
2023-09-09 00:44:48,20.6,20.6,21.4,14.6,68.0,24.6,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.3,4.0,45.0,1008.0,1008.0,3.2,4.9
2023-09-09 00:49:04,20.6,20.6,21.4,14.6,69.0,24.5,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.0,4.0,45.0,1008.0,1008.0,3.2,4.9
2023-09-09 00:55:28,20.7,20.7,21.4,14.7,69.0,24.5,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.5,4.3,47.0,1007.9,1007.9,3.2,4.9
2023-09-09 00:59:44,20.5,20.5,21.3,14.6,69.0,24.4,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.5,4.3,47.0,1007.8,1007.8,3.2,4.9
2023-09-09 01:04:00,20.5,20.5,21.4,14.6,69.0,24.3,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.0,4.3,51.0,1007.8,1007.8,3.2,4.9
2023-09-09 01:10:24,20.4,20.4,21.3,14.7,70.0,24.3,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.4,4.7,61.0,1007.8,1007.8,3.2,4.9
2023-09-09 01:14:40,20.3,20.3,21.1,14.5,70.0,24.2,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.5,4.3,52.0,1007.7,1007.7,3.2,4.9
2023-09-09 01:18:56,20.3,20.3,21.2,14.6,70.0,24.2,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.2,4.3,63.0,1007.8,1007.8,3.2,4.9
2023-09-09 01:25:20,20.3,20.3,21.3,14.5,69.0,24.1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.4,3.6,65.0,1007.8,1007.8,3.2,4.9
2023-09-09 01:29:36,20.3,20.3,21.6,14.7,71.0,24.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.2,3.6,75.0,1007.7,1007.7,3.2,4.8
2023-09-09 01:36:00,20.0,20.0,21.3,14.7,72.0,24.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,0.9,2.5,98.0,1007.7,1007.7,3.2,4.8
2023-09-09 01:40:16,19.7,19.7,20.9,14.9,74.0,23.9,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.2,3.2,97.0,1007.8,1007.8,3.2,4.8
2023-09-09 01:44:32,19.5,19.5,20.6,14.7,74.0,23.9,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.3,3.6,95.0,1007.9,1007.9,3.2,4.8
2023-09-09 01:50:56,19.3,19.3,20.3,14.7,75.0,23.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.4,3.2,115.0,1007.7,1007.7,3.2,4.8
2023-09-09 01:55:12,19.0,19.0,20.1,14.5,75.0,23.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.9,2.9,105.0,1007.8,1007.8,3.2,4.8
2023-09-09 01:59:28,18.9,18.9,19.9,14.5,75.0,23.7,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.5,3.2,100.0,1007.8,1007.8,3.2,4.8
2023-09-09 02:05:52,18.8,18.8,19.7,14.5,76.0,23.7,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.0,3.6,107.0,1007.9,1007.9,3.2,4.8
2023-09-09 02:10:08,18.8,18.8,19.9,14.5,76.0,23.7,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.0,2.9,96.0,1007.9,1007.9,3.2,4.8
2023-09-09 02:14:24,18.8,18.8,19.8,14.6,77.0,23.6,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.5,3.2,113.0,1007.8,1007.8,3.2,4.8
2023-09-09 02:20:48,18.4,18.4,19.4,14.6,79.0,23.5,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.7,4.0,115.0,1007.8,1007.8,3.2,4.8
2023-09-09 02:25:04,18.1,18.1,19.1,14.5,80.0,23.5,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.7,4.0,128.0,1007.8,1007.8,3.2,4.8
2023-09-09 02:29:20,17.9,17.9,18.9,14.5,80.0,23.4,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.1,3.6,109.0,1007.8,1007.8,3.2,4.8
2023-09-09 02:35:44,18.0,18.0,19.0,14.4,80.0,23.4,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.8,3.2,129.0,1007.8,1007.8,3.2,4.8
2023-09-09 02:40:00,18.1,18.1,19.3,14.4,79.0,23.3,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.1,2.5,110.0,1007.8,1007.8,3.2,4.8
2023-09-09 02:44:16,18.2,18.2,19.2,14.4,79.0,23.3,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.2,2.9,92.0,1007.7,1007.7,3.2,4.8
2023-09-09 02:50:40,18.2,18.2,19.4,14.3,78.0,23.2,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.2,2.9,95.0,1007.8,1007.8,3.2,4.8
2023-09-09 02:54:56,18.2,18.2,19.4,14.5,79.0,23.2,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.2,2.5,84.0,1007.7,1007.7,3.2,4.8
2023-09-09 02:59:12,18.2,18.2,19.2,14.4,78.0,23.2,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.1,4.3,76.0,1007.7,1007.7,3.2,4.8
2023-09-09 03:05:36,18.2,18.2,19.1,14.4,78.0,23.1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.6,6.8,55.0,1007.8,1007.8,3.2,4.8
2023-09-09 03:09:52,18.3,18.3,19.3,14.6,79.0,23.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.3,5.0,84.0,1007.6,1007.6,3.2,4.8
2023-09-09 03:14:08,18.1,18.1,18.9,14.4,79.0,23.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.0,4.7,74.0,1007.7,1007.7,3.2,4.8
2023-09-09 03:20:32,18.0,18.0,18.9,14.7,81.0,22.9,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.0,4.3,95.0,1007.6,1007.6,3.2,4.8
2023-09-09 03:24:48,17.8,17.8,18.9,14.6,81.0,22.8,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.1,3.2,94.0,1007.7,1007.7,3.2,4.7
2023-09-09 03:29:04,17.9,17.9,18.8,14.7,82.0,22.8,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.0,4.0,68.0,1007.7,1007.7,3.2,4.7
2023-09-09 03:35:28,17.8,17.8,18.8,14.7,82.0,22.8,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,3.0,3.6,67.0,1007.7,1007.7,3.2,4.7
2023-09-09 03:39:44,17.8,17.8,19.0,14.5,81.0,22.7,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.3,2.9,104.0,1007.7,1007.7,3.2,4.7
2023-09-09 03:44:00,17.7,17.7,18.6,14.5,82.0,22.7,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.3,2.9,113.0,1007.7,1007.7,3.2,4.7
2023-09-09 03:50:24,17.5,17.5,18.5,14.6,83.0,22.7,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.4,3.6,119.0,1007.7,1007.7,3.2,4.7
2023-09-09 03:54:40,17.2,17.2,18.2,14.6,85.0,22.6,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.2,3.2,102.0,1007.7,1007.7,3.2,4.7
2023-09-09 04:01:04,17.2,17.2,18.2,14.6,85.0,22.6,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.3,2.9,96.0,1007.8,1007.8,3.2,4.7
2023-09-09 04:05:20,17.3,17.3,18.4,14.6,84.0,22.6,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.1,2.9,98.0,1007.7,1007.7,3.2,4.7
2023-09-09 04:09:36,17.2,17.2,18.3,14.7,85.0,22.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.0,2.9,98.0,1007.8,1007.8,3.2,4.7
2023-09-09 04:16:00,17.2,17.2,18.3,14.5,84.0,22.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,1.5,2.9,91.0,1007.8,1007.8,3.2,4.7
2023-09-09 04:20:16,17.3,17.3,18.2,14.3,82.0,22.4,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,51.6,2.3,4.0,56.0,1007.7,1007.7,3.2,4.7
