,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,solar_and_uvi_solar,solar_and_uvi_uvi,rainfall_piezo_rain_rate,rainfall_piezo_daily,rainfall_piezo_event,rainfall_piezo_hourly,rainfall_piezo_weekly,rainfall_piezo_monthly,rainfall_piezo_yearly,wind_wind_speed,wind_wind_gust,wind_wind_direction,pressure_relative,pressure_absolute,battery_haptic_array_battery,battery_haptic_array_capacitor
2023-10-10 02:40:00,15.5,15.5,16.2,14.3,92.0,17.3,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.7,5.8,64.0,1011.8,1011.8,3.2,4.7
2023-10-10 02:44:16,15.6,15.6,16.1,14.3,92.0,17.3,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.2,6.1,62.0,1011.7,1011.7,3.2,4.7
2023-10-10 02:50:40,15.7,15.7,16.1,14.4,92.0,17.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.0,7.6,64.0,1011.7,1011.7,3.2,4.7
2023-10-10 02:54:56,15.7,15.7,16.3,14.4,92.0,17.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.1,6.8,68.0,1011.7,1011.7,3.2,4.7
2023-10-10 02:59:12,15.7,15.7,16.2,14.4,92.0,17.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.8,7.9,58.0,1011.7,1011.7,3.2,4.7
2023-10-10 03:05:36,15.8,15.8,16.5,14.5,92.0,17.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.5,7.9,64.0,1011.6,1011.6,3.2,4.7
2023-10-10 03:09:52,15.7,15.7,16.5,14.5,92.0,17.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.6,5.8,60.0,1011.7,1011.7,3.2,4.7
2023-10-10 03:14:08,15.8,15.8,16.4,14.5,92.0,17.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.1,7.6,62.0,1011.7,1011.7,3.2,4.7
2023-10-10 03:20:32,15.7,15.7,16.3,14.4,92.0,17.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.0,6.1,61.0,1011.7,1011.7,3.2,4.7
2023-10-10 03:24:48,15.7,15.7,16.1,14.4,92.0,17.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.3,9.0,63.0,1011.6,1011.6,3.2,4.6
2023-10-10 03:29:04,15.7,15.7,16.0,14.3,91.0,17.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.5,9.0,77.0,1011.7,1011.7,3.2,4.6
2023-10-10 03:35:28,15.7,15.7,16.0,14.2,91.0,17.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.2,9.4,71.0,1011.6,1011.6,3.2,4.6
2023-10-10 03:39:44,15.6,15.6,16.3,14.3,92.0,17.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,2.9,6.1,84.0,1011.6,1011.6,3.2,4.6
2023-10-10 03:44:00,15.5,15.5,16.2,14.2,92.0,17.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.3,7.6,61.0,1011.7,1011.7,3.2,4.6
2023-10-10 03:50:24,15.4,15.4,15.9,14.1,92.0,17.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.4,7.6,60.0,1011.6,1011.6,3.2,4.6
2023-10-10 03:54:40,15.3,15.3,16.0,14.1,92.0,17.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.2,6.8,66.0,1011.6,1011.6,3.2,4.6
2023-10-10 03:58:56,15.3,15.3,15.8,14.1,93.0,17.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.0,7.6,57.0,1011.5,1011.5,3.2,4.6
2023-10-10 04:05:20,15.2,15.2,15.7,14.1,93.0,17.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.4,8.3,51.0,1011.5,1011.5,3.2,4.6
2023-10-10 04:09:36,15.2,15.2,15.4,14.1,93.0,17.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.1,8.3,43.0,1011.6,1011.6,3.2,4.6
2023-10-10 04:16:00,15.0,15.0,15.4,14.0,93.0,17.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.7,7.2,55.0,1011.6,1011.6,3.2,4.6
2023-10-10 04:20:16,14.9,14.9,15.3,14.0,94.0,17.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.8,8.3,48.0,1011.5,1011.5,3.2,4.6
2023-10-10 04:24:32,14.8,14.8,14.8,13.9,94.0,17.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.9,11.2,63.0,1011.3,1011.3,3.2,4.6
2023-10-10 04:30:56,14.8,14.8,15.0,13.9,94.0,16.9,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.2,11.2,37.0,1011.3,1011.3,3.2,4.6
2023-10-10 04:35:12,14.8,14.8,14.9,14.0,95.0,16.9,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.8,9.4,60.0,1011.2,1011.2,3.2,4.6
2023-10-10 04:39:28,14.7,14.7,15.4,13.9,95.0,16.9,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,2.9,7.6,43.0,1011.3,1011.3,3.2,4.6
2023-10-10 04:45:52,14.7,14.7,15.2,13.9,95.0,16.8,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.7,6.1,50.0,1011.3,1011.3,3.2,4.6
2023-10-10 04:50:08,14.7,14.7,15.2,13.9,95.0,16.8,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.0,6.1,47.0,1011.3,1011.3,3.2,4.6
2023-10-10 04:54:24,14.6,14.6,15.1,13.9,95.0,16.8,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.0,6.1,42.0,1011.3,1011.3,3.2,4.6
2023-10-10 05:00:48,14.6,14.6,15.2,13.8,95.0,16.8,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.0,6.1,65.0,1011.3,1011.3,3.2,4.6
2023-10-10 05:05:04,14.7,14.7,15.2,13.8,95.0,16.7,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.2,6.1,67.0,1011.3,1011.3,3.2,4.6
2023-10-10 05:09:20,14.6,14.6,15.1,13.7,94.0,16.7,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.5,6.1,65.0,1011.3,1011.3,3.2,4.6
2023-10-10 05:15:44,14.6,14.6,15.2,13.8,95.0,16.7,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.0,5.8,58.0,1011.1,1011.1,3.2,4.5
2023-10-10 05:20:00,14.6,14.6,15.1,13.8,95.0,16.6,87.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.2,6.1,63.0,1011.1,1011.1,3.2,4.5
2023-10-10 05:24:16,14.6,14.6,15.3,13.7,94.0,16.6,87.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,2.4,6.1,73.0,1011.0,1011.0,3.2,4.5
2023-10-10 05:30:40,14.6,14.6,15.0,13.7,94.0,16.6,87.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.8,7.6,49.0,1011.0,1011.0,3.2,4.5
2023-10-10 05:34:56,14.6,14.6,14.9,13.7,94.0,16.6,87.0,0.9,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.2,6.8,48.0,1010.9,1010.9,3.2,4.5
2023-10-10 05:39:12,14.7,14.7,14.9,13.6,93.0,16.5,87.0,1.7,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.8,9.0,47.0,1011.0,1011.0,3.2,4.5
2023-10-10 05:45:36,14.7,14.7,15.2,13.6,93.0,16.5,87.0,2.8,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.2,9.0,39.0,1011.0,1011.0,3.2,4.5
2023-10-10 05:49:52,14.7,14.7,15.3,13.6,93.0,16.5,87.0,4.7,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,2.7,5.4,61.0,1011.0,1011.0,3.2,4.5
2023-10-10 05:54:08,14.7,14.7,15.3,13.6,93.0,16.4,87.0,6.5,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,2.7,5.8,91.0,1011.0,1011.0,3.2,4.5
2023-10-10 06:00:32,14.6,14.6,15.5,13.5,93.0,16.4,87.0,9.5,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,0.9,5.4,183.0,1011.0,1011.0,3.2,4.5
2023-10-10 06:04:48,14.6,14.6,14.6,13.5,93.0,16.4,87.0,13.4,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.5,8.3,95.0,1011.1,1011.1,3.2,4.5
2023-10-10 06:09:04,14.6,14.6,14.8,13.5,93.0,16.4,87.0,17.8,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.4,7.9,75.0,1011.1,1011.1,3.2,4.5
2023-10-10 06:15:28,14.7,14.7,15.0,13.4,92.0,16.4,87.0,20.8,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.4,8.3,41.0,1011.0,1011.0,3.2,4.5
2023-10-10 06:19:44,14.7,14.7,14.8,13.4,92.0,16.4,87.0,24.6,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.9,9.0,35.0,1010.9,1010.9,3.2,4.5
2023-10-10 06:24:00,14.8,14.8,15.0,13.5,92.0,16.3,87.0,28.6,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.6,8.6,93.0,1010.9,1010.9,3.2,4.5
2023-10-10 06:30:24,14.8,14.8,15.1,13.4,91.0,16.3,87.0,32.2,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.4,8.6,104.0,1010.9,1010.9,3.2,4.5
2023-10-10 06:34:40,15.0,15.0,14.8,13.4,90.0,16.3,87.0,35.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.5,11.2,50.0,1010.8,1010.8,3.2,4.5
2023-10-10 06:41:04,15.1,15.1,15.3,13.5,90.0,16.3,87.0,36.8,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.7,10.4,53.0,1010.8,1010.8,3.2,4.5
2023-10-10 06:45:20,15.1,15.1,15.3,13.5,90.0,16.3,87.0,41.6,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.6,8.6,63.0,1010.8,1010.8,3.2,4.5
2023-10-10 06:49:36,15.2,15.2,15.3,13.5,90.0,16.3,87.0,45.7,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.8,8.6,51.0,1010.8,1010.8,3.2,4.5
2023-10-10 06:56:00,15.2,15.2,15.2,13.5,89.0,16.3,87.0,49.5,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.8,11.2,50.0,1010.7,1010.7,3.2,4.5
2023-10-10 07:00:16,15.3,15.3,15.6,13.5,89.0,16.3,87.0,58.5,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.2,10.1,72.0,1010.7,1010.7,3.2,4.5
2023-10-10 07:04:32,15.4,15.4,15.8,13.6,89.0,16.3,87.0,65.7,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.9,7.2,63.0,1010.9,1010.9,3.2,4.5
2023-10-10 07:10:56,15.6,15.6,16.3,13.7,88.0,16.4,87.0,78.7,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,2.4,7.2,80.0,1010.8,1010.8,3.2,4.5
2023-10-10 07:15:12,15.8,15.8,16.2,13.7,88.0,16.4,87.0,73.2,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.7,10.4,59.0,1010.9,1010.9,3.2,4.6
2023-10-10 07:19:28,15.8,15.8,16.4,13.7,88.0,16.4,87.0,65.9,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.1,5.8,72.0,1010.8,1010.8,3.2,4.6
2023-10-10 07:25:52,15.9,15.9,16.2,13.7,87.0,16.5,87.0,73.2,0.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.2,6.5,71.0,1011.0,1011.0,3.2,4.6
2023-10-10 07:30:08,16.1,16.1,16.4,13.8,86.0,16.5,87.0,108.8,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.2,9.7,49.0,1010.8,1010.8,3.2,4.6
2023-10-10 07:34:24,16.6,16.6,16.5,13.9,84.0,16.6,87.0,113.3,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.5,11.2,63.0,1010.8,1010.8,3.2,4.6
2023-10-10 07:40:48,16.9,16.9,17.1,14.0,83.0,16.7,87.0,116.2,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.3,10.1,78.0,1010.8,1010.8,3.2,4.6
2023-10-10 07:45:04,17.2,17.2,17.5,14.0,82.0,16.8,87.0,127.5,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.0,9.0,79.0,1010.8,1010.8,3.2,4.6
2023-10-10 07:49:20,17.4,17.4,17.5,14.1,81.0,17.0,87.0,150.8,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.2,13.7,69.0,1010.8,1010.8,3.2,4.6
2023-10-10 07:55:44,17.6,17.6,17.0,14.1,80.0,17.1,87.0,178.4,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,9.4,15.1,66.0,1010.8,1010.8,3.2,4.7
2023-10-10 08:00:00,17.8,17.8,17.8,14.1,79.0,17.3,87.0,173.5,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.7,13.7,86.0,1010.7,1010.7,3.2,4.7
2023-10-10 08:04:16,17.8,17.8,17.9,14.1,79.0,17.5,87.0,159.8,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.1,13.7,75.0,1010.7,1010.7,3.2,4.8
2023-10-10 08:10:40,17.8,17.8,17.4,13.8,78.0,17.7,87.0,188.6,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,7.9,11.5,77.0,1010.7,1010.7,3.2,4.8
2023-10-10 08:14:56,18.0,18.0,18.4,13.9,77.0,17.8,87.0,206.4,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.5,13.0,76.0,1010.7,1010.7,3.2,4.8
2023-10-10 08:19:12,18.1,18.1,17.8,13.8,76.0,18.0,86.0,195.6,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,7.8,14.4,65.0,1010.8,1010.8,3.2,4.8
2023-10-10 08:25:36,18.2,18.2,18.5,13.9,76.0,18.2,86.0,194.1,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.9,8.6,74.0,1010.8,1010.8,3.2,4.9
2023-10-10 08:29:52,18.5,18.5,18.8,14.0,75.0,18.3,86.0,214.8,1.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.8,11.5,83.0,1010.9,1010.9,3.2,4.9
2023-10-10 08:34:08,18.9,18.9,19.3,14.2,74.0,18.4,86.0,243.4,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.6,7.9,81.0,1010.8,1010.8,3.2,5.0
2023-10-10 08:40:32,19.2,19.2,19.8,14.3,73.0,18.7,86.0,235.1,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.3,10.1,70.0,1010.7,1010.7,3.2,5.0
2023-10-10 08:44:48,19.1,19.1,19.3,14.1,73.0,18.8,86.0,244.8,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.6,10.8,76.0,1010.8,1010.8,3.2,5.1
2023-10-10 08:49:04,19.3,19.3,19.8,13.9,71.0,19.0,86.0,240.5,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.9,7.9,60.0,1010.7,1010.7,3.2,5.1
2023-10-10 08:55:28,19.2,19.2,19.5,13.8,71.0,19.2,86.0,259.0,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.0,13.7,48.0,1010.7,1010.7,3.2,5.1
2023-10-10 08:59:44,19.3,19.3,19.7,13.7,70.0,19.3,86.0,287.4,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.3,12.2,65.0,1010.8,1010.8,3.2,5.1
2023-10-10 09:04:00,19.6,19.6,20.3,13.9,70.0,19.5,86.0,330.8,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,2.9,8.6,13.0,1010.8,1010.8,3.2,5.2
2023-10-10 09:10:24,20.1,20.1,20.6,14.0,68.0,19.8,85.0,326.1,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.6,10.4,92.0,1010.8,1010.8,3.2,5.2
2023-10-10 09:14:40,20.0,20.0,20.7,13.9,68.0,20.0,85.0,321.6,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,2.6,10.4,124.0,1010.9,1010.9,3.2,5.2
2023-10-10 09:18:56,20.1,20.1,20.7,13.8,67.0,20.2,85.0,326.6,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.2,10.4,90.0,1010.8,1010.8,3.2,5.2
2023-10-10 09:25:20,20.3,20.3,20.6,13.7,66.0,20.5,85.0,325.8,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.8,8.6,48.0,1011.0,1011.0,3.2,5.3
2023-10-10 09:29:36,20.4,20.4,20.8,13.7,66.0,20.7,85.0,302.8,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.8,13.7,142.0,1011.0,1011.0,3.2,5.3
2023-10-10 09:36:00,20.3,20.3,20.8,13.4,64.0,20.9,85.0,305.1,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,2.5,9.4,174.0,1010.9,1010.9,3.2,5.3
2023-10-10 09:40:16,20.3,20.3,20.7,13.2,64.0,21.2,85.0,294.6,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.2,7.9,55.0,1010.9,1010.9,3.2,5.3
2023-10-10 09:44:32,20.4,20.4,21.1,13.3,64.0,21.4,84.0,305.6,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,1.6,11.2,59.0,1010.9,1010.9,3.2,5.3
2023-10-10 09:50:56,20.5,20.5,20.8,13.2,63.0,21.6,84.0,324.2,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.9,11.9,26.0,1011.0,1011.0,3.2,5.3
2023-10-10 09:55:12,20.6,20.6,20.9,13.1,62.0,21.8,84.0,302.0,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.2,7.2,39.0,1011.0,1011.0,3.2,5.3
2023-10-10 09:59:28,20.6,20.6,20.7,12.9,61.0,21.9,84.0,303.9,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.1,11.9,57.0,1010.9,1010.9,3.2,5.3
2023-10-10 10:05:52,20.5,20.5,20.8,12.9,61.0,22.1,84.0,305.1,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.3,9.4,19.0,1010.9,1010.9,3.2,5.3
2023-10-10 10:10:08,20.6,20.6,20.3,12.6,60.0,22.3,83.0,273.7,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.5,11.9,124.0,1010.9,1010.9,3.2,5.3
2023-10-10 10:14:24,20.5,20.5,20.6,12.6,60.0,22.4,83.0,295.5,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.3,11.5,124.0,1011.1,1011.1,3.2,5.3
2023-10-10 10:20:48,20.7,20.7,20.8,12.5,59.0,22.6,83.0,333.5,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.4,11.2,87.0,1010.9,1010.9,3.2,5.3
2023-10-10 10:25:04,20.6,20.6,20.3,12.4,59.0,22.7,83.0,355.6,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.0,18.0,108.0,1010.8,1010.8,3.2,5.3
2023-10-10 10:29:20,20.7,20.7,20.8,12.6,59.0,22.9,83.0,342.6,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.0,10.1,100.0,1010.9,1010.9,3.2,5.3
2023-10-10 10:35:44,20.6,20.6,19.9,12.4,59.0,23.0,82.0,306.2,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,7.3,16.2,67.0,1010.8,1010.8,3.2,5.3
2023-10-10 10:40:00,20.7,20.7,20.7,12.6,60.0,23.2,82.0,307.3,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.9,13.7,96.0,1010.9,1010.9,3.2,5.3
2023-10-10 10:44:16,21.0,21.0,21.1,12.7,59.0,23.3,82.0,309.4,2.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.7,15.8,159.0,1010.8,1010.8,3.2,5.3
2023-10-10 10:50:40,21.2,21.2,21.3,12.7,58.0,23.4,82.0,456.1,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.7,7.9,50.0,1010.7,1010.7,3.2,5.3
2023-10-10 10:54:56,21.9,21.9,22.2,12.9,56.0,23.6,81.0,479.0,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.3,10.1,121.0,1010.8,1010.8,3.2,5.3
2023-10-10 10:59:12,21.8,21.8,21.9,12.3,55.0,23.8,81.0,439.7,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.6,13.3,127.0,1010.7,1010.7,3.2,5.3
2023-10-10 11:05:36,21.8,21.8,21.7,12.5,55.0,23.9,81.0,428.7,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.0,13.3,68.0,1010.7,1010.7,3.2,5.3
2023-10-10 11:09:52,22.1,22.1,21.8,12.6,55.0,24.1,81.0,442.8,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.3,12.6,97.0,1010.6,1010.6,3.2,5.3
2023-10-10 11:14:08,22.2,22.2,21.9,12.5,54.0,24.3,80.0,465.5,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.1,13.7,157.0,1010.6,1010.6,3.2,5.3
2023-10-10 11:20:32,22.2,22.2,21.9,12.4,54.0,24.6,80.0,457.9,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.3,12.2,59.0,1010.6,1010.6,3.2,5.3
2023-10-10 11:24:48,22.3,22.3,22.1,12.4,54.0,24.8,80.0,466.3,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.0,13.7,101.0,1010.4,1010.4,3.2,5.3
2023-10-10 11:29:04,22.4,22.4,22.2,12.3,53.0,25.1,79.0,464.7,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.8,15.5,91.0,1010.4,1010.4,3.2,5.3
2023-10-10 11:35:28,22.5,22.5,22.5,12.4,53.0,25.4,78.0,452.0,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.0,15.5,69.0,1010.3,1010.3,3.2,5.3
2023-10-10 11:39:44,22.8,22.8,22.5,12.5,52.0,25.7,78.0,430.5,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.4,11.5,125.0,1010.2,1010.2,3.2,5.3
2023-10-10 11:44:00,23.2,23.2,23.0,12.7,52.0,25.9,77.0,437.2,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.3,11.2,121.0,1010.3,1010.3,3.2,5.3
2023-10-10 11:50:24,23.4,23.4,23.5,12.9,52.0,26.2,76.0,442.8,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.1,10.1,80.0,1010.2,1010.2,3.2,5.3
2023-10-10 11:54:40,23.5,23.5,23.3,12.8,51.0,26.4,76.0,433.5,4.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.7,15.5,104.0,1010.1,1010.1,3.2,5.3
2023-10-10 12:01:04,23.6,23.6,23.7,13.0,52.0,26.6,75.0,428.3,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.4,10.4,63.0,1010.1,1010.1,3.2,5.3
2023-10-10 12:05:20,23.9,23.9,23.5,12.5,49.0,26.8,75.0,428.2,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.8,14.4,113.0,1010.0,1010.0,3.2,5.3
2023-10-10 12:09:36,23.6,23.6,23.1,12.3,49.0,27.0,75.0,424.9,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.2,22.7,97.0,1010.1,1010.1,3.2,5.3
2023-10-10 12:16:00,23.6,23.6,23.5,12.7,50.0,27.2,74.0,421.5,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.0,11.2,105.0,1010.1,1010.1,3.2,5.3
2023-10-10 12:20:16,23.8,23.8,23.5,12.7,50.0,27.3,74.0,416.6,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.8,13.0,102.0,1010.1,1010.1,3.2,5.3
2023-10-10 12:24:32,24.0,24.0,23.7,13.0,50.0,27.5,74.0,412.6,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.5,12.6,122.0,1010.0,1010.0,3.2,5.3
2023-10-10 12:30:56,24.3,24.3,23.9,12.9,49.0,27.7,74.0,403.4,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.4,21.2,93.0,1010.0,1010.0,3.2,5.3
2023-10-10 12:35:12,24.1,24.1,24.0,12.7,49.0,27.9,74.0,397.6,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,4.7,10.1,136.0,1010.0,1010.0,3.2,5.3
2023-10-10 12:39:28,24.3,24.3,24.2,13.0,49.0,28.0,74.0,390.5,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.1,14.0,107.0,1010.0,1010.0,3.2,5.3
2023-10-10 12:45:52,24.4,24.4,24.3,13.0,49.0,28.2,74.0,382.5,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.4,16.6,107.0,1010.0,1010.0,3.2,5.3
2023-10-10 12:50:08,24.0,24.0,23.7,12.7,49.0,28.4,74.0,377.5,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.8,16.2,116.0,1010.1,1010.1,3.2,5.3
2023-10-10 12:54:24,24.0,24.0,23.4,12.9,50.0,28.5,74.0,370.3,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,8.0,17.3,115.0,1010.1,1010.1,3.2,5.3
2023-10-10 13:00:48,24.1,24.1,24.0,13.2,50.0,28.7,74.0,364.6,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,5.5,16.2,98.0,1010.0,1010.0,3.2,5.3
2023-10-10 13:05:04,24.1,24.1,23.8,13.0,50.0,28.8,73.0,357.9,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.3,14.0,122.0,1009.9,1009.9,3.2,5.3
2023-10-10 13:09:20,24.5,24.5,24.3,13.2,49.0,28.8,73.0,353.8,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,6.3,13.0,131.0,1009.9,1009.9,3.2,5.3
2023-10-10 13:15:44,24.7,24.7,25.1,13.3,49.0,28.9,73.0,345.4,3.0,0.0,0.0,0.0,0.0,0.5,8.0,116.7,3.1,13.0,75.0,1009.9,1009.9,3.2,5.3
