wahltermin_datum,wahl,Wahlkreis,AGS,Bez-Nr,Wahlberechtigte ,ohne Sperrvermerk,mit Sperrvermerk,nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeErststimmen,UngueltigeZweitstimmen,GueltigeErststimmen,GueltigeZweitstimmen,Bollmann, Gerd,SPD,Fischbach, Ingrid,CDU,F��mann, Klaus Wilhelm,FDP,H�hfeld, J�rg,GR�NE,,DIE LINKE,Schumacher, Markus,NPD,D7,Tierschutzpartei,D8,FAMILIE,Blech, Bernd,REP,D10,Volksabstimmung,Weispfenning, Peter Georg,MLPD,D12,PSG,D13,ZENTRUM,,B�So,D15,DVU,D16,�DP,D17,PIRATEN,D18,B�ndnis 21/RRP,D19,RENTNER
27.09.2009,Bundestagswahl,142,5911000,4307,857,703,154,0,466,2,17,12,449,454,205,142,89,74,42,45,95,67,,84,12,7,,3,,7,2,0,,0,4,0,,0,,0,,0,,0,,0,,18,,2,,5
27.09.2009,Bundestagswahl,142,5911000,4308,669,499,170,0,352,1,1,1,351,351,149,121,118,94,33,46,42,37,,33,6,5,,2,,3,0,0,,0,3,1,,0,,0,,0,,1,,0,,7,,0,,1
27.09.2009,Bundestagswahl,142,5911000,4309,827,711,116,0,419,1,12,9,407,410,202,149,129,112,25,39,32,30,,61,8,4,,1,,4,5,0,,0,6,1,,0,,1,,0,,0,,0,,4,,3,,1
27.09.2009,Bundestagswahl,142,5911000,4401,1129,941,188,0,616,3,11,14,605,602,290,206,143,122,38,48,108,88,,94,9,6,,5,,3,5,5,,1,12,6,,0,,0,,0,,1,,0,,13,,0,,4
27.09.2009,Bundestagswahl,142,5911000,4402,786,623,163,0,417,1,7,1,410,416,192,131,87,86,27,31,82,67,,69,6,3,,5,,3,7,1,,1,9,3,,0,,0,,0,,0,,0,,14,,1,,1
27.09.2009,Bundestagswahl,142,5911000,4403,980,835,145,0,523,0,13,15,510,508,268,194,120,103,30,35,77,80,,66,11,5,,4,,2,2,1,,0,2,0,,0,,0,,0,,1,,1,,14,,1,,1
27.09.2009,Bundestagswahl,142,5911000,4404,729,652,77,0,391,1,10,6,381,385,214,178,76,61,27,36,51,39,,40,7,5,,1,,4,3,2,,0,3,0,,1,,0,,0,,1,,0,,13,,0,,4
27.09.2009,Bundestagswahl,142,5911000,4405,836,647,189,0,449,3,11,9,438,440,246,191,119,103,23,38,40,43,,47,6,4,,3,,3,2,0,,0,2,0,,0,,0,,0,,1,,0,,4,,2,,1
27.09.2009,Bundestagswahl,142,5911000,4406,766,686,80,0,341,0,13,4,328,337,184,161,80,70,17,25,34,19,,45,5,4,,1,,3,2,0,,0,6,0,,0,,0,,1,,0,,1,,3,,0,,4
27.09.2009,Bundestagswahl,142,5911000,4407,594,508,86,0,304,0,8,3,296,301,144,109,73,67,25,27,37,30,,49,9,3,,5,,1,3,1,,0,5,1,,0,,0,,0,,0,,1,,6,,0,,1
